Player_name,age,position,team name,games,games started,minutes,points,Field goals,2FG,3FG,FT,R.offensive,R.defensive,R.total,Assists,Steals,BLK,Turnover,Persona fouls,year played
Ryan Anderson,25,PF,NOP,22,14,36.1,19.8,.438,.463,.409,.952,3.0,3.5,6.5,0.8,0.5,0.3,0.9,2.1,2014
Giannis Antetokounmpo,19,SF,MIL,77,23,24.6,6.8,.414,.440,.347,.683,1.0,3.4,4.4,1.9,0.8,0.8,1.6,2.2,2014
Carmelo Anthony,29,PF,NYK,77,77,38.7,27.4,.452,.469,.402,.848,1.9,6.2,8.1,3.1,1.2,0.7,2.6,2.9,2014
Joel Anthony,31,C,TOT,33,0,5.6,0.8,.375,.375,,.500,0.5,0.7,1.2,0.1,0.1,0.4,0.1,0.5,2014
Pero Antić,31,C,ATL,50,26,18.5,7.0,.418,.545,.327,.758,1.1,3.0,4.2,1.2,0.4,0.2,1.1,2.5,2014
Trevor Ariza,28,SF,WAS,77,77,35.4,14.4,.456,.509,.407,.772,1.3,4.9,6.2,2.5,1.6,0.3,1.7,2.3,2014
Hilton Armstrong,29,C,GSW,15,1,6.5,1.7,.474,.474,,.438,1.3,1.9,3.1,0.3,0.3,0.3,0.4,0.7,2014
Darrell Arthur,25,SF,DEN,68,1,17.1,5.9,.395,.399,.375,.855,0.8,2.3,3.1,0.9,0.6,0.7,0.9,2.7,2014
Ömer Aşık,27,C,HOU,48,19,20.2,5.8,.532,.532,,.619,2.1,5.8,7.9,0.5,0.3,0.8,1.2,1.9,2014
D.J. Augustin,26,PG,TOT,71,9,27.3,13.1,.415,.427,.401,.885,0.2,1.6,1.8,4.4,0.7,0.0,1.8,2.1,2014
Gustavo Ayón,28,C,ATL,26,14,16.5,4.3,.510,.510,,.400,1.6,3.2,4.8,1.1,1.0,0.4,1.1,1.8,2014
Jeff Ayres,26,PF,SAS,73,10,13.0,3.3,.580,.580,,.691,1.2,2.3,3.5,0.8,0.2,0.3,0.9,2.0,2014
Chris Babb,23,SG,BOS,14,0,9.4,1.6,.267,.667,.222,,0.3,0.9,1.2,0.2,0.4,0.0,0.2,0.9,2014
Luke Babbitt,24,PF,NOP,27,2,17.5,6.3,.390,.407,.379,.778,0.7,2.6,3.3,1.1,0.3,0.4,0.6,1.9,2014
Leandro Barbosa,31,PG,PHO,20,0,18.4,7.5,.427,.462,.280,.795,0.3,1.6,1.9,1.6,0.4,0.2,1.0,1.5,2014
J.J. Barea,29,PG,MIN,79,1,18.6,8.4,.387,.426,.316,.790,0.2,1.7,1.9,3.8,0.3,0.0,1.6,1.6,2014
Andrea Bargnani,28,C,NYK,42,39,29.9,13.3,.442,.487,.278,.824,1.6,3.6,5.3,1.1,0.3,1.2,1.4,2.4,2014
Harrison Barnes,21,SF,GSW,78,24,28.3,9.5,.399,.419,.347,.718,0.8,3.1,4.0,1.5,0.8,0.3,1.1,2.0,2014
Matt Barnes,33,SF,LAC,63,40,27.5,9.9,.438,.549,.343,.733,1.0,3.7,4.6,2.0,0.9,0.4,1.3,2.9,2014
Will Barton,23,SG,POR,41,0,9.4,4.0,.417,.447,.303,.813,0.4,1.4,1.8,0.8,0.2,0.2,0.4,0.8,2014
Brandon Bass,28,PF,BOS,82,73,27.6,11.1,.486,.487,.333,.858,2.0,3.8,5.7,1.1,0.4,0.9,1.2,2.3,2014
Shane Battier,35,SF,MIA,73,56,20.1,4.1,.382,.492,.348,.652,0.5,1.4,1.9,0.9,0.7,0.5,0.3,1.7,2014
Nicolas Batum,25,SF,POR,82,82,36.0,13.0,.465,.566,.361,.803,1.4,6.0,7.5,5.1,0.9,0.7,2.5,1.9,2014
Jerryd Bayless,25,PG,TOT,72,19,23.4,9.3,.402,.425,.358,.797,0.3,1.7,2.0,2.7,0.8,0.1,1.1,2.2,2014
Aron Baynes,27,C,SAS,53,4,9.3,3.0,.436,.436,,.905,1.1,1.7,2.7,0.6,0.0,0.1,0.7,1.5,2014
Kent Bazemore,24,SG,TOT,67,15,13.6,6.0,.429,.484,.336,.606,0.1,1.6,1.7,1.4,0.6,0.2,1.2,1.5,2014
Bradley Beal,20,SG,WAS,73,73,34.7,17.1,.419,.426,.402,.788,0.7,3.0,3.7,3.3,1.0,0.2,1.8,2.1,2014
Michael Beasley,25,SF,MIA,55,2,15.1,7.9,.499,.518,.389,.772,0.6,2.6,3.1,0.8,0.4,0.4,1.0,1.7,2014
Marco Belinelli,27,SF,SAS,80,25,25.2,11.4,.485,.525,.430,.847,0.2,2.6,2.8,2.2,0.6,0.1,1.2,1.6,2014
Anthony Bennett,20,PF,CLE,52,0,12.8,4.2,.356,.390,.245,.638,0.9,2.0,3.0,0.3,0.4,0.2,0.9,1.8,2014
Patrick Beverley,25,PG,HOU,56,55,31.3,10.2,.414,.473,.361,.814,1.3,2.2,3.5,2.7,1.4,0.4,1.2,3.1,2014
Andris Biedriņš,27,C,UTA,6,0,7.5,0.5,1.000,1.000,,.167,0.3,2.5,2.8,0.0,0.0,0.0,0.3,1.0,2014
Chauncey Billups,37,SG,DET,19,7,16.3,3.8,.304,.323,.292,.833,0.2,1.3,1.5,2.2,0.4,0.1,1.3,1.3,2014
Bismack Biyombo,21,C,CHA,77,9,13.9,2.9,.611,.611,,.517,1.4,3.4,4.8,0.1,0.1,1.1,0.5,1.6,2014
DeJuan Blair,24,PF,DAL,78,13,15.6,6.4,.534,.537,.000,.636,1.8,2.9,4.7,0.9,0.8,0.3,1.0,2.5,2014
Steve Blake,33,PG,TOT,55,28,27.2,6.9,.377,.378,.376,.767,0.2,2.7,2.9,5.6,1.0,0.1,1.9,1.5,2014
Andray Blatche,27,PF,BRK,73,7,22.2,11.2,.476,.494,.278,.742,1.6,3.7,5.3,1.5,1.0,0.5,1.5,2.3,2014
Eric Bledsoe,24,PG,PHO,43,40,32.9,17.7,.477,.517,.357,.772,0.6,4.1,4.7,5.5,1.6,0.3,3.3,2.3,2014
Vander Blue,21,SG,BOS,3,0,5.0,1.7,.500,.667,.000,.200,0.0,1.0,1.0,0.3,0.0,0.0,0.7,0.3,2014
Keith Bogans,33,SG,BOS,6,0,9.2,2.0,.500,,.500,1.000,0.0,0.5,0.5,0.5,0.2,0.0,0.2,0.3,2014
Andrew Bogut,29,C,GSW,67,67,26.4,7.3,.627,.627,,.344,2.7,7.3,10.0,1.7,0.7,1.8,1.4,3.1,2014
Matt Bonner,33,PF,SAS,61,0,11.3,3.2,.445,.470,.429,.750,0.3,1.9,2.1,0.5,0.2,0.2,0.3,0.8,2014
Trevor Booker,26,PF,WAS,72,45,21.6,6.8,.551,.554,.000,.618,2.1,3.2,5.3,0.9,0.6,0.6,0.8,1.8,2014
Carlos Boozer,32,PF,CHI,76,76,28.2,13.7,.456,.457,.000,.767,1.8,6.5,8.3,1.6,0.7,0.3,2.0,2.8,2014
Chris Bosh*,29,C,MIA,79,79,32.0,16.2,.516,.569,.339,.820,1.2,5.4,6.6,1.1,1.0,1.0,1.6,2.4,2014
Avery Bradley,23,SG,BOS,60,58,30.9,14.9,.438,.451,.395,.804,0.8,3.0,3.8,1.4,1.1,0.2,1.6,2.4,2014
Elton Brand,34,C,ATL,73,15,19.4,5.7,.539,.542,.000,.649,1.3,3.6,4.9,1.0,0.5,1.2,0.8,2.6,2014
Corey Brewer,27,SF,MIN,81,81,32.2,12.3,.481,.552,.280,.718,0.8,1.8,2.6,1.7,1.9,0.4,1.3,2.6,2014
Ronnie Brewer,28,SF,TOT,24,3,6.7,0.3,.200,.286,.125,.000,0.1,0.5,0.6,0.4,0.3,0.0,0.1,0.2,2014
Aaron Brooks,29,PG,TOT,72,12,21.6,9.0,.401,.411,.387,.874,0.6,1.3,1.9,3.2,0.7,0.2,1.6,2.0,2014
MarShon Brooks,25,SG,TOT,35,0,9.0,4.5,.456,.440,.520,.727,0.3,1.3,1.5,0.7,0.4,0.1,0.7,0.6,2014
Lorenzo Brown,23,PG,PHI,26,0,8.6,2.5,.302,.411,.100,.692,0.3,0.8,1.1,1.6,0.5,0.1,0.6,0.7,2014
Shannon Brown,28,SG,TOT,29,1,8.7,2.2,.364,.375,.000,.714,0.2,0.7,1.0,0.3,0.4,0.0,0.6,0.8,2014
Kobe Bryant*,35,SG,LAL,6,6,29.5,13.8,.425,.491,.188,.857,0.3,4.0,4.3,6.3,1.2,0.2,5.7,1.5,2014
Chase Budinger,25,SF,MIN,41,8,18.3,6.7,.394,.433,.350,.821,0.5,2.0,2.5,0.8,0.5,0.0,0.6,1.4,2014
Reggie Bullock,22,SF,LAC,43,0,9.2,2.7,.355,.438,.301,.778,0.3,1.0,1.3,0.3,0.2,0.0,0.3,0.6,2014
Trey Burke,21,PG,UTA,70,68,32.3,12.8,.380,.410,.330,.903,0.5,2.4,3.0,5.7,0.6,0.1,1.9,2.1,2014
Alec Burks,22,SG,UTA,78,12,28.1,14.0,.457,.480,.350,.748,0.8,2.5,3.3,2.7,0.9,0.2,1.9,2.4,2014
Caron Butler,33,SF,TOT,56,13,25.3,10.5,.394,.395,.394,.840,0.4,3.7,4.1,1.5,0.8,0.3,1.1,2.1,2014
Jimmy Butler,24,SG,CHI,67,67,38.7,13.1,.397,.457,.283,.769,1.3,3.6,4.9,2.6,1.9,0.5,1.5,1.6,2014
Rasual Butler,34,SG,IND,50,2,7.6,2.7,.464,.521,.419,.571,0.1,0.7,0.8,0.3,0.1,0.2,0.2,0.6,2014
Dwight Buycks,24,PG,TOR,14,0,10.4,3.1,.313,.323,.294,.889,0.3,1.4,1.6,0.7,0.6,0.0,0.7,0.8,2014
Andrew Bynum,26,C,TOT,26,19,19.8,8.7,.418,.418,,.755,2.0,3.5,5.6,1.1,0.2,1.1,1.3,1.2,2014
Will Bynum,31,PG,DET,56,3,18.8,8.7,.428,.446,.323,.802,0.4,1.3,1.8,3.9,0.7,0.1,1.8,2.2,2014
Nick Calathes,24,SG,MEM,71,7,16.5,4.9,.457,.492,.311,.611,0.3,1.6,1.9,2.9,0.9,0.1,1.4,1.6,2014
José Calderón,32,PG,DAL,81,81,30.5,11.4,.456,.464,.449,.825,0.4,2.0,2.4,4.7,0.9,0.1,1.3,1.7,2014
Kentavious Caldwell-Pope,20,SG,DET,80,41,19.8,5.9,.396,.447,.319,.770,0.5,1.5,2.0,0.7,0.9,0.2,0.4,1.8,2014
Isaiah Canaan,22,PG,HOU,22,0,11.5,4.6,.356,.406,.327,.724,0.3,0.8,1.1,1.0,0.4,0.2,1.0,1.1,2014
DeMarre Carroll,27,SF,ATL,73,73,32.1,11.1,.470,.548,.362,.773,1.5,4.1,5.5,1.8,1.5,0.3,1.1,2.6,2014
Vince Carter,37,SG,DAL,81,0,24.4,11.9,.407,.418,.394,.821,0.8,2.7,3.5,2.6,0.8,0.4,1.3,2.6,2014
Michael Carter-Williams,22,PG,PHI,70,70,34.5,16.7,.405,.440,.264,.703,1.4,4.8,6.2,6.3,1.9,0.6,3.5,3.0,2014
Omri Casspi,25,PF,HOU,71,2,18.1,6.9,.422,.479,.347,.680,0.8,2.9,3.7,1.2,0.6,0.2,1.0,1.4,2014
Mario Chalmers,27,PG,MIA,73,73,29.8,9.8,.454,.500,.385,.742,0.6,2.4,2.9,4.9,1.6,0.2,2.2,2.9,2014
Tyson Chandler,31,C,NYK,55,55,30.2,8.7,.593,.595,.000,.632,2.9,6.7,9.6,1.1,0.7,1.1,1.3,2.6,2014
Wilson Chandler,26,SF,DEN,62,55,31.1,13.6,.416,.478,.348,.724,0.9,3.8,4.7,1.8,0.7,0.5,1.3,3.1,2014
Josh Childress,30,SF,NOP,4,0,6.0,0.0,,,,,0.0,0.8,0.8,0.5,0.3,0.0,0.3,0.3,2014
Dionte Christmas,27,SF,PHO,31,0,6.4,2.3,.355,.419,.290,.750,0.4,0.8,1.2,0.3,0.1,0.1,0.2,0.6,2014
Earl Clark,26,PF,TOT,54,17,14.2,4.8,.372,.403,.336,.647,0.4,2.2,2.6,0.3,0.3,0.5,0.6,1.2,2014
Ian Clark,22,SG,UTA,23,0,7.5,3.0,.388,.417,.355,.714,0.1,0.7,0.8,0.7,0.3,0.1,0.6,1.0,2014
Victor Claver,25,SF,POR,21,0,8.8,2.2,.405,.583,.167,.909,0.4,1.4,1.9,0.6,0.1,0.1,0.5,0.8,2014
Norris Cole,25,PG,MIA,82,6,24.6,6.4,.414,.451,.345,.779,0.2,1.7,2.0,3.0,0.9,0.1,1.5,1.9,2014
Jason Collins,35,C,BRK,22,1,7.8,1.1,.458,.524,.000,.750,0.3,0.5,0.9,0.2,0.4,0.0,0.3,1.4,2014
Darren Collison,26,PG,LAC,80,35,25.9,11.4,.467,.501,.376,.857,0.6,1.8,2.4,3.7,1.2,0.2,1.7,1.9,2014
Nick Collison,33,PF,OKC,81,0,16.7,4.2,.556,.580,.235,.710,1.4,2.2,3.6,1.3,0.4,0.3,0.9,2.3,2014
Mike Conley,26,PG,MEM,73,73,33.5,17.2,.450,.484,.361,.815,0.6,2.4,2.9,6.0,1.5,0.2,2.1,1.9,2014
Chris Copeland,29,SF,IND,41,0,6.5,3.7,.470,.579,.418,.714,0.2,0.6,0.8,0.4,0.1,0.2,0.3,0.9,2014
DeMarcus Cousins,23,C,SAC,71,71,32.4,22.7,.496,.499,.000,.726,3.1,8.6,11.7,2.9,1.5,1.3,3.5,3.8,2014
Robert Covington,23,SF,HOU,7,0,4.9,2.3,.429,.667,.364,,0.3,0.4,0.7,0.0,0.3,0.0,0.1,0.4,2014
Allen Crabbe,21,SG,POR,15,0,6.7,2.2,.364,.316,.429,.750,0.1,0.5,0.6,0.4,0.1,0.1,0.2,0.7,2014
Jamal Crawford,33,SG,LAC,69,24,30.3,18.6,.416,.460,.361,.866,0.5,1.8,2.3,3.2,0.9,0.2,2.0,1.7,2014
Jordan Crawford,25,SG-PG,TOT,81,35,23.0,11.0,.415,.471,.316,.864,0.3,1.9,2.3,3.5,0.6,0.1,1.7,1.5,2014
Jae Crowder,23,SF,DAL,78,8,16.1,4.6,.439,.552,.331,.754,0.6,1.9,2.5,0.8,0.8,0.3,0.5,1.3,2014
Dante Cunningham,26,PF,MIN,81,7,20.2,6.3,.464,.468,.000,.567,1.4,2.7,4.1,1.0,0.8,0.7,0.5,1.8,2014
Jared Cunningham,22,SG,TOT,13,0,6.2,2.0,.286,.357,.143,.813,0.1,0.4,0.5,0.6,0.2,0.0,0.2,1.2,2014
Seth Curry,23,PG,TOT,2,0,6.5,1.5,.333,.000,1.000,,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,2014
Stephen Curry,25,PG,GSW,78,78,36.5,24.0,.471,.509,.424,.885,0.6,3.7,4.3,8.5,1.6,0.2,3.8,2.5,2014
Samuel Dalembert,32,C,DAL,80,68,20.2,6.6,.568,.569,.000,.737,2.5,4.3,6.8,0.5,0.5,1.2,1.1,2.6,2014
Troy Daniels,22,SG,HOU,5,1,15.0,8.4,.484,.500,.480,,0.0,0.8,0.8,1.0,0.0,0.0,0.6,1.2,2014
Gigi Datome,26,SF,DET,34,0,7.0,2.4,.351,.466,.179,.800,0.4,0.9,1.4,0.3,0.2,0.0,0.3,0.6,2014
Brandon Davies,22,PF,PHI,51,0,11.3,2.8,.422,.441,.200,.642,0.7,1.4,2.1,0.5,0.5,0.2,0.7,1.8,2014
Anthony Davis,20,PF,NOP,67,66,35.2,20.8,.519,.522,.222,.791,3.1,7.0,10.0,1.6,1.3,2.8,1.6,3.0,2014
Ed Davis,24,PF,MEM,63,4,15.2,5.7,.534,.534,,.528,1.5,2.7,4.1,0.4,0.3,0.7,0.6,1.8,2014
Glen Davis,28,PF,TOT,68,44,24.4,9.4,.457,.459,.364,.693,1.6,3.6,5.2,1.1,0.9,0.4,1.1,2.3,2014
Austin Daye,25,SF,TOT,22,1,6.7,3.0,.353,.387,.324,.600,0.2,1.0,1.2,0.4,0.2,0.2,0.2,0.8,2014
Nando De Colo,26,SF,TOT,47,3,10.5,3.8,.418,.460,.340,.886,0.3,1.3,1.6,1.4,0.5,0.1,0.7,1.0,2014
Dewayne Dedmon,24,C,TOT,31,6,12.6,3.1,.458,.458,,.656,1.2,2.9,4.1,0.2,0.2,0.7,0.6,2.1,2014
Matthew Dellavedova,23,SG,CLE,72,4,17.7,4.7,.412,.461,.368,.792,0.4,1.3,1.7,2.6,0.5,0.1,0.8,1.7,2014
Luol Deng,28,SF,TOT,63,63,35.1,16.0,.431,.468,.302,.791,1.6,4.2,5.7,2.9,1.0,0.1,1.8,1.8,2014
DeMar DeRozan,24,SG,TOR,79,79,38.2,22.7,.429,.451,.305,.824,0.6,3.7,4.3,4.0,1.1,0.4,2.2,2.5,2014
Boris Diaw,31,PF,SAS,79,24,25.0,9.1,.521,.549,.402,.739,0.9,3.2,4.1,2.8,0.6,0.4,1.5,1.8,2014
Gorgui Dieng,24,C,MIN,60,15,13.6,4.8,.498,.496,1.000,.634,1.7,3.3,5.0,0.7,0.5,0.8,0.9,1.8,2014
Toney Douglas,27,PG,TOT,51,17,13.2,4.0,.384,.477,.304,.735,0.4,1.4,1.7,1.3,0.4,0.1,0.7,1.6,2014
Chris Douglas-Roberts,27,SF,CHA,49,8,20.7,6.9,.440,.500,.386,.805,0.3,2.1,2.4,1.0,0.6,0.3,0.7,1.2,2014
Goran Dragić,27,SG,PHO,76,75,35.1,20.3,.505,.542,.408,.760,0.9,2.3,3.2,5.9,1.4,0.3,2.8,2.7,2014
Andre Drummond,20,C,DET,81,81,32.3,13.5,.623,.625,.000,.418,5.4,7.8,13.2,0.4,1.2,1.6,1.4,3.4,2014
Jared Dudley,28,SF,LAC,74,43,23.4,6.9,.438,.518,.360,.655,0.5,1.7,2.2,1.4,0.6,0.1,0.8,2.0,2014
Tim Duncan*,37,C,SAS,74,74,29.2,15.1,.490,.493,.000,.731,2.1,7.6,9.7,3.0,0.6,1.9,2.1,1.8,2014
Mike Dunleavy,33,SF,CHI,82,61,31.5,11.3,.430,.467,.380,.854,0.6,3.6,4.2,2.3,0.8,0.6,1.3,2.0,2014
Kevin Durant,25,SF,OKC,81,81,38.5,32.0,.503,.549,.391,.873,0.7,6.7,7.4,5.5,1.3,0.7,3.5,2.1,2014
Shane Edwards,26,SF,CLE,2,0,6.0,1.0,.333,.333,,,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,2014
Wayne Ellington,26,SG,DAL,45,1,8.7,3.2,.437,.448,.424,.909,0.2,0.8,1.0,0.4,0.4,0.0,0.2,0.7,2014
Monta Ellis,28,SG,DAL,82,82,36.9,19.0,.451,.474,.330,.788,0.5,3.1,3.6,5.7,1.7,0.3,3.2,2.4,2014
Melvin Ely,35,C,NOP,2,0,13.5,3.0,.500,.500,,,0.0,0.5,0.5,0.0,0.0,0.5,0.0,2.5,2014
Jeremy Evans,26,SF,UTA,66,4,18.3,6.1,.527,.530,.000,.680,1.8,2.9,4.7,0.7,0.6,0.7,0.6,2.1,2014
Reggie Evans,33,PF,TOT,54,20,16.6,4.0,.473,.473,,.554,2.1,4.1,6.2,0.4,0.7,0.1,1.1,2.2,2014
Tyreke Evans,24,SF,NOP,72,22,28.2,14.5,.436,.461,.221,.771,1.1,3.7,4.7,5.0,1.2,0.3,2.4,2.2,2014
Kenneth Faried,24,PF,DEN,80,77,27.2,13.7,.545,.547,.000,.650,3.0,5.6,8.6,1.2,0.9,0.9,1.7,2.4,2014
Jordan Farmar,27,PG,LAL,41,5,22.2,10.1,.415,.397,.438,.746,0.5,2.0,2.5,4.9,0.9,0.2,2.3,1.6,2014
Vítor Luiz Faverani,25,C,BOS,37,8,13.2,4.4,.435,.486,.300,.649,1.1,2.3,3.5,0.4,0.4,0.7,1.1,2.0,2014
Derrick Favors,22,PF,UTA,73,73,30.2,13.3,.522,.523,.000,.669,2.7,6.0,8.7,1.2,1.0,1.5,1.8,3.2,2014
Carrick Felix,23,SG,CLE,7,0,5.4,2.7,.500,.556,.400,.750,0.1,0.7,0.9,0.6,0.0,0.0,0.6,0.6,2014
Raymond Felton,29,PG,NYK,65,65,31.0,9.7,.395,.431,.318,.721,0.8,2.2,3.0,5.6,1.2,0.4,2.0,2.4,2014
Landry Fields,25,SF,TOR,30,2,10.7,2.3,.403,.435,.000,.636,0.5,1.5,2.0,0.7,0.3,0.1,0.4,0.8,2014
Derek Fisher,39,SG,OKC,81,0,17.6,5.2,.391,.402,.384,.775,0.1,1.4,1.5,1.4,0.9,0.0,0.6,1.9,2014
Evan Fournier,21,SG,DEN,76,4,19.8,8.4,.419,.453,.376,.756,0.4,2.2,2.7,1.5,0.4,0.1,1.3,2.4,2014
Randy Foye,30,SG,DEN,81,78,30.7,13.2,.413,.456,.380,.849,0.4,2.4,2.9,3.5,0.8,0.5,1.8,2.5,2014
Jamaal Franklin,22,SG,MEM,21,0,7.7,1.9,.410,.393,.455,1.000,0.2,0.9,1.1,0.3,0.2,0.1,0.5,1.1,2014
Jimmer Fredette,24,SG,TOT,49,0,10.6,5.6,.471,.469,.476,.905,0.2,0.9,1.1,1.3,0.3,0.1,1.0,0.7,2014
Enes Freedom,21,C,UTA,80,37,26.7,12.3,.491,.492,.000,.730,2.8,4.7,7.5,0.9,0.4,0.5,1.8,2.9,2014
Joel Freeland,26,C,POR,52,0,14.0,3.3,.475,.481,.000,.690,1.7,2.3,4.0,0.7,0.2,0.4,0.6,1.8,2014
Channing Frye,30,PF,PHO,82,82,28.2,11.1,.432,.509,.370,.821,0.9,4.2,5.1,1.2,0.7,0.8,1.1,3.0,2014
Francisco García,32,SF,HOU,55,4,19.7,5.7,.401,.485,.358,.526,0.4,1.8,2.2,1.1,0.5,0.6,0.5,2.2,2014
Kevin Garnett*,37,C,BRK,54,54,20.5,6.5,.441,.445,.000,.809,1.1,5.5,6.6,1.5,0.8,0.7,1.3,2.3,2014
Diante Garrett,25,PG,UTA,71,0,14.8,3.5,.381,.385,.375,.833,0.2,1.2,1.4,1.7,0.6,0.1,1.1,1.1,2014
Marc Gasol,29,C,MEM,59,59,33.4,14.6,.473,.477,.182,.768,1.4,5.8,7.2,3.6,1.0,1.3,1.9,2.5,2014
Pau Gasol,33,C,LAL,60,60,31.4,17.4,.480,.483,.286,.736,2.1,7.6,9.7,3.4,0.5,1.5,2.4,2.1,2014
Rudy Gay,27,SF,TOT,73,73,34.7,20.0,.455,.481,.330,.822,1.5,4.4,6.0,2.9,1.3,0.8,3.1,2.3,2014
Alonzo Gee,26,SF,CLE,65,24,15.7,4.0,.415,.444,.328,.705,0.5,1.8,2.3,0.7,0.6,0.2,0.7,1.5,2014
Paul George,23,SF,IND,80,80,36.2,21.7,.424,.458,.364,.864,0.8,6.0,6.8,3.5,1.9,0.3,2.8,2.5,2014
Taj Gibson,28,PF,CHI,82,8,28.7,13.0,.479,.483,.000,.751,2.4,4.4,6.8,1.1,0.5,1.4,1.8,2.5,2014
Manu Ginóbili*,36,SG,SAS,68,3,22.8,12.3,.469,.553,.349,.851,0.4,2.5,3.0,4.3,1.0,0.3,2.0,1.9,2014
Rudy Gobert,21,C,UTA,45,0,9.6,2.3,.486,.486,,.492,1.1,2.3,3.4,0.2,0.2,0.9,0.7,1.3,2014
Ryan Gomes,31,SF,OKC,5,0,6.8,1.2,.375,.500,.000,,0.0,0.8,0.8,0.2,0.0,0.0,0.2,1.0,2014
Drew Gooden,32,C,WAS,22,0,18.0,8.3,.531,.548,.412,.889,1.7,3.5,5.2,0.7,0.5,0.3,0.8,2.4,2014
Archie Goodwin,19,SG,PHO,52,0,10.3,3.7,.455,.542,.139,.673,0.5,1.2,1.7,0.4,0.4,0.2,0.8,0.9,2014
Ben Gordon,30,SG,CHA,19,0,14.7,5.2,.343,.367,.276,.810,0.2,1.3,1.4,1.1,0.5,0.1,1.1,0.9,2014
Eric Gordon,25,SG,NOP,64,64,32.1,15.4,.436,.456,.391,.785,0.5,2.1,2.6,3.3,1.2,0.2,2.1,1.8,2014
Marcin Gortat,29,C,WAS,81,80,32.8,13.2,.542,.541,1.000,.686,2.5,7.0,9.5,1.7,0.5,1.5,1.6,2.5,2014
Danny Granger,30,SF,TOT,41,2,20.7,8.2,.378,.408,.336,.940,0.8,2.5,3.2,1.0,0.3,0.4,1.1,1.5,2014
Aaron Gray,29,C,TOT,37,6,9.6,1.8,.443,.450,.000,.550,1.1,1.9,3.0,0.6,0.3,0.2,0.8,1.7,2014
Danny Green,26,SG,SAS,68,59,24.3,9.1,.432,.460,.415,.794,0.4,3.0,3.4,1.5,1.0,0.9,1.1,1.6,2014
Draymond Green,23,SF,GSW,82,12,21.9,6.2,.407,.449,.333,.667,1.0,3.9,5.0,1.9,1.2,0.9,1.1,2.8,2014
Gerald Green,28,SG,PHO,82,48,28.4,15.8,.445,.492,.400,.848,0.6,2.8,3.4,1.5,0.9,0.5,1.8,2.7,2014
Jeff Green,27,SF,BOS,82,82,34.2,16.9,.412,.448,.341,.795,0.7,4.0,4.6,1.7,0.7,0.6,2.0,2.2,2014
Willie Green,32,SG,LAC,55,9,15.8,5.0,.376,.407,.339,.824,0.2,1.2,1.4,0.9,0.4,0.2,0.6,1.7,2014
Blake Griffin,24,PF,LAC,80,80,35.8,24.1,.528,.537,.273,.715,2.4,7.1,9.5,3.9,1.2,0.6,2.8,3.3,2014
Jorge Gutiérrez,25,PG,BRK,15,2,16.3,4.1,.463,.524,.250,.750,0.2,1.3,1.5,2.0,0.7,0.1,0.9,2.5,2014
