Player_name,age,position,team name,games,games started,minutes,points,Field goals,2FG,3FG,FT,R.offensive,R.defensive,R.total,Assists,Steals,BLK,Turnover,Persona fouls,year played
Devin Harris,32,PG,DAL,64,0,20.0,7.6,.447,.532,.329,.721,0.3,1.9,2.2,1.8,0.9,0.2,1.0,1.9,2016
Gary Harris,21,SG,DEN,76,76,32.1,12.3,.469,.543,.354,.820,0.7,2.2,2.9,1.9,1.3,0.2,1.3,1.9,2016
Joe Harris,24,SG,CLE,5,0,3.0,0.6,.250,,.250,,0.0,0.6,0.6,0.4,0.0,0.0,0.2,0.2,2016
Tobias Harris,23,PF,TOT,76,74,33.1,14.7,.469,.518,.335,.831,1.3,5.4,6.7,2.2,0.9,0.5,1.4,2.0,2016
Aaron Harrison,21,SG,CHO,21,0,4.4,0.9,.263,.222,.300,.417,0.2,0.5,0.7,0.1,0.3,0.0,0.2,0.5,2016
Udonis Haslem,35,PF,MIA,37,0,7.0,1.6,.377,.423,.111,.750,0.3,1.8,2.0,0.4,0.1,0.1,0.1,0.7,2016
Spencer Hawes,27,PF,CHO,57,6,18.2,6.0,.405,.422,.373,.831,0.9,3.4,4.3,1.9,0.4,0.5,1.0,1.9,2016
Chuck Hayes,32,C,HOU,2,0,12.0,2.0,.500,.500,,1.000,0.0,4.0,4.0,1.0,0.0,0.0,1.5,3.0,2016
Gordon Hayward,25,SF,UTA,80,80,36.2,19.7,.433,.477,.349,.824,0.8,4.2,5.0,3.7,1.2,0.3,2.5,2.3,2016
Gerald Henderson,28,SG,POR,72,0,19.9,8.7,.439,.468,.353,.767,0.4,2.5,2.9,1.0,0.5,0.3,0.9,1.2,2016
John Henson,25,C,MIL,57,1,16.8,7.0,.564,.566,.000,.590,1.5,2.4,3.9,0.9,0.3,1.9,1.1,2.3,2016
Mario Hezonja,20,SF,ORL,79,9,17.9,6.1,.433,.504,.349,.907,0.4,1.9,2.2,1.4,0.5,0.2,1.2,1.6,2016
Roy Hibbert,29,C,LAL,81,81,23.2,5.9,.443,.445,.000,.807,1.6,3.3,4.9,1.2,0.4,1.4,0.9,3.1,2016
J.J. Hickson,27,C,TOT,35,9,12.5,5.9,.516,.519,.000,.447,1.1,2.7,3.8,0.7,0.4,0.4,0.7,1.3,2016
Nenê,33,PF,WAS,57,11,19.2,9.2,.544,.549,.000,.578,0.9,3.6,4.5,1.7,0.9,0.5,1.3,2.7,2016
George Hill,29,PG,IND,74,73,34.1,12.1,.441,.466,.408,.760,0.8,3.2,4.0,3.5,1.1,0.2,1.4,2.0,2016
Jordan Hill,28,C,IND,73,11,20.7,8.8,.506,.507,.000,.712,2.1,4.0,6.2,1.2,0.5,0.5,1.3,2.1,2016
Solomon Hill,24,SF,IND,59,3,14.7,4.2,.447,.515,.324,.857,0.7,2.2,2.8,1.0,0.6,0.2,0.6,1.2,2016
Darrun Hilliard,22,SG,DET,38,2,10.1,4.0,.397,.407,.380,.725,0.1,1.1,1.2,0.7,0.2,0.0,0.5,0.7,2016
Kirk Hinrich,35,PG,TOT,46,7,13.7,3.0,.380,.373,.387,.938,0.2,1.3,1.5,1.6,0.3,0.0,0.7,1.4,2016
Jrue Holiday,25,PG,NOP,65,23,28.2,16.8,.439,.478,.336,.843,0.4,2.6,3.0,6.0,1.4,0.3,2.6,2.3,2016
Justin Holiday,26,SG,TOT,53,5,14.6,4.5,.386,.423,.343,.730,0.2,1.5,1.7,1.1,0.6,0.4,0.7,1.2,2016
Ryan Hollins,31,C,TOT,37,12,12.4,3.4,.620,.620,,.619,1.3,1.4,2.6,0.3,0.2,0.6,0.6,1.7,2016
Rondae Hollis-Jefferson,21,SF,BRK,29,17,21.2,5.8,.457,.476,.286,.712,1.3,4.0,5.3,1.5,1.3,0.6,0.9,2.1,2016
Richaun Holmes,22,PF,PHI,51,1,13.8,5.6,.514,.596,.182,.689,1.2,1.4,2.6,0.6,0.4,0.8,0.6,1.8,2016
Rodney Hood,23,SG,UTA,79,79,32.2,14.5,.420,.472,.359,.860,0.5,2.9,3.4,2.7,0.9,0.2,1.6,2.6,2016
Al Horford,29,C,ATL,82,82,32.1,15.2,.505,.557,.344,.798,1.8,5.5,7.3,3.2,0.8,1.5,1.3,2.0,2016
Dwight Howard,30,C,HOU,71,71,32.1,13.7,.620,.626,.000,.489,3.4,8.4,11.8,1.4,1.0,1.6,2.3,3.1,2016
Marcelo Huertas,32,PG,LAL,53,0,16.4,4.5,.422,.479,.262,.931,0.3,1.4,1.7,3.4,0.5,0.1,1.5,1.4,2016
Josh Huestis,24,PF,OKC,5,0,11.0,2.8,.417,.167,.667,.000,0.4,1.6,2.0,0.0,0.2,0.4,0.6,0.6,2016
Kris Humphries,30,PF,TOT,53,17,15.8,6.5,.410,.465,.315,.798,1.1,3.0,4.1,0.7,0.3,0.4,0.7,1.8,2016
R.J. Hunter,22,SG,BOS,36,0,8.8,2.7,.367,.486,.302,.857,0.1,1.0,1.0,0.4,0.4,0.1,0.3,0.8,2016
Serge Ibaka,26,PF,OKC,78,78,32.1,12.6,.479,.520,.326,.752,1.8,5.0,6.8,0.8,0.5,1.9,1.4,2.7,2016
Andre Iguodala,32,SF,GSW,65,1,26.6,7.0,.478,.570,.351,.614,0.8,3.2,4.0,3.4,1.1,0.3,1.2,1.6,2016
Ersan İlyasova,28,PF,TOT,74,56,25.4,10.4,.424,.458,.371,.721,1.9,3.5,5.4,0.9,0.7,0.4,1.0,2.3,2016
Joe Ingles,28,SF,UTA,81,2,15.3,4.2,.426,.531,.386,.722,0.2,1.6,1.9,1.2,0.7,0.0,0.8,1.2,2016
Damien Inglis,20,SF,MIL,20,1,7.8,1.8,.351,.417,.231,.875,0.1,1.5,1.6,0.5,0.3,0.2,0.6,0.6,2016
Kyrie Irving,23,PG,CLE,53,53,31.5,19.6,.448,.502,.321,.885,0.8,2.1,3.0,4.7,1.1,0.3,2.3,2.0,2016
Jarrett Jack,32,PG,BRK,32,32,32.1,12.8,.391,.426,.304,.893,0.3,4.0,4.3,7.4,1.1,0.2,2.9,2.4,2016
Reggie Jackson,25,PG,DET,79,79,30.7,18.8,.434,.464,.353,.864,0.7,2.5,3.2,6.2,0.7,0.1,2.8,2.4,2016
LeBron James,31,SF,CLE,76,76,35.6,25.3,.520,.573,.309,.731,1.5,6.0,7.4,6.8,1.4,0.6,3.3,1.9,2016
Al Jefferson,31,C,CHO,47,18,23.3,12.0,.485,.485,,.649,1.2,5.2,6.4,1.5,0.6,0.9,0.7,2.5,2016
Cory Jefferson,25,PF,PHO,8,0,6.3,2.8,.409,.429,.000,.667,0.8,1.3,2.0,0.0,0.0,0.1,0.0,1.0,2016
Richard Jefferson,35,SF,CLE,74,5,17.9,5.5,.458,.554,.382,.667,0.2,1.5,1.7,0.8,0.4,0.2,0.6,1.7,2016
John Jenkins,24,SG,TOT,43,3,11.2,4.1,.444,.505,.314,.833,0.2,1.1,1.3,0.8,0.2,0.0,0.6,0.5,2016
Brandon Jennings,26,PG,TOT,48,7,18.1,6.9,.368,.409,.329,.731,0.3,1.7,2.0,3.5,0.6,0.1,1.2,1.2,2016
Jonas Jerebko,28,PF,BOS,78,0,15.1,4.4,.413,.421,.398,.782,1.0,2.7,3.7,0.8,0.3,0.3,0.7,1.8,2016
Amir Johnson,28,PF,BOS,79,76,22.8,7.3,.585,.624,.233,.570,2.3,4.1,6.4,1.7,0.7,1.1,1.2,2.7,2016
Chris Johnson,25,SF,UTA,70,2,12.2,2.9,.371,.474,.273,.810,0.4,1.5,1.9,0.6,0.5,0.3,0.6,1.4,2016
James Johnson,28,PF,TOR,57,32,16.2,5.0,.475,.540,.303,.574,0.5,1.7,2.2,1.2,0.5,0.6,0.9,1.5,2016
Joe Johnson,34,SF,TOT,81,81,33.4,12.2,.439,.471,.383,.831,0.6,3.0,3.6,3.9,0.8,0.0,2.0,1.8,2016
Orlando Johnson,26,SG,TOT,7,1,14.4,3.7,.265,.292,.200,.750,0.6,1.6,2.1,0.3,0.4,0.4,0.6,1.3,2016
Stanley Johnson,19,SF,DET,73,6,23.1,8.1,.375,.410,.307,.784,0.8,3.4,4.2,1.6,0.8,0.2,1.6,2.4,2016
Tyler Johnson,23,SG,MIA,36,5,24.0,8.7,.486,.529,.380,.797,0.8,2.3,3.0,2.2,0.7,0.4,1.3,1.8,2016
Wesley Johnson,28,SF,LAC,80,9,20.8,6.9,.404,.510,.333,.652,0.5,2.6,3.1,0.6,1.1,0.7,0.7,2.2,2016
Nikola Jokić,20,C,DEN,80,55,21.7,10.0,.512,.541,.333,.811,2.3,4.7,7.0,2.4,1.0,0.6,1.3,2.6,2016
Dahntay Jones,35,SF,CLE,1,0,42.0,13.0,.429,.417,.500,,1.0,4.0,5.0,2.0,1.0,2.0,0.0,6.0,2016
James Jones,35,SF,CLE,48,0,9.6,3.7,.408,.447,.394,.808,0.2,0.9,1.0,0.3,0.2,0.2,0.3,1.0,2016
Terrence Jones,24,PF,HOU,50,11,20.9,8.7,.452,.490,.316,.664,1.2,3.0,4.2,0.8,0.5,0.8,1.0,1.7,2016
Tyus Jones,19,PG,MIN,37,0,15.5,4.2,.359,.388,.302,.718,0.2,1.1,1.3,2.9,0.8,0.1,0.9,0.9,2016
DeAndre Jordan,27,C,LAC,77,77,33.7,12.7,.703,.704,.000,.430,3.5,10.3,13.8,1.2,0.7,2.3,1.4,2.7,2016
Cory Joseph,24,SG,TOR,80,4,25.6,8.5,.439,.478,.273,.764,0.5,2.1,2.6,3.1,0.8,0.3,1.3,1.6,2016
Chris Kaman,33,C,POR,16,2,7.0,2.8,.465,.487,.250,1.000,0.4,1.1,1.5,0.7,0.1,0.1,0.5,0.9,2016
Frank Kaminsky,22,C,CHO,81,3,21.1,7.5,.410,.455,.337,.730,0.9,3.3,4.1,1.2,0.5,0.5,0.7,1.6,2016
Sergey Karasev,22,SF,BRK,40,5,10.0,2.4,.405,.514,.297,.929,0.2,1.3,1.5,0.9,0.2,0.1,0.6,0.7,2016
Sasha Kaun,30,C,CLE,25,0,3.8,0.9,.529,.529,,.455,0.5,0.6,1.0,0.1,0.2,0.2,0.3,0.4,2016
Ryan Kelly,24,PF,LAL,36,0,13.1,4.2,.369,.446,.135,.685,0.6,2.8,3.4,0.6,0.4,0.3,0.5,1.1,2016
Michael Kidd-Gilchrist,22,SF,CHO,7,7,29.3,12.7,.541,.556,.429,.690,1.7,4.7,6.4,1.3,0.4,0.4,1.1,1.3,2016
Sean Kilpatrick,26,SG,TOT,31,0,19.9,11.1,.456,.538,.342,.896,0.4,1.4,1.8,0.9,0.4,0.1,1.0,1.2,2016
Brandon Knight,24,SG,PHO,52,50,36.0,19.6,.415,.461,.342,.852,0.7,3.2,3.9,5.1,1.2,0.4,3.4,2.4,2016
Kyle Korver,34,SG,ATL,80,80,30.0,9.2,.435,.502,.398,.833,0.2,3.1,3.3,2.1,0.8,0.4,1.2,2.0,2016
Kosta Koufos,26,C,SAC,78,14,19.0,6.8,.532,.532,,.548,2.2,3.3,5.4,0.4,0.5,0.9,0.6,2.4,2016
Jeremy Lamb,23,SG,CHO,66,0,18.6,8.8,.451,.529,.309,.727,0.7,3.2,3.8,1.2,0.6,0.5,0.8,1.6,2016
Carl Landry,32,PF,PHI,36,12,15.8,9.8,.556,.561,.462,.736,1.4,2.7,4.1,0.9,0.3,0.3,0.6,1.9,2016
Shane Larkin,23,PG,BRK,78,17,22.4,7.3,.442,.464,.361,.776,0.4,1.9,2.3,4.4,1.2,0.2,1.9,1.6,2016
Joffrey Lauvergne,24,C,DEN,59,15,17.6,7.9,.513,.557,.245,.899,1.3,3.6,4.9,0.9,0.2,0.3,0.9,1.9,2016
Zach LaVine,20,SG,MIN,82,33,28.0,14.0,.452,.482,.389,.793,0.3,2.5,2.8,3.1,0.8,0.2,1.9,2.4,2016
Ty Lawson,28,PG,TOT,66,13,21.4,5.7,.393,.419,.333,.686,0.4,1.4,1.8,3.6,0.8,0.1,1.4,1.3,2016
Courtney Lee,30,SG,TOT,79,65,29.5,9.6,.454,.493,.378,.839,0.4,2.2,2.6,1.7,1.1,0.4,0.9,1.7,2016
David Lee,32,PF,TOT,55,5,16.4,7.8,.531,.533,.000,.763,1.8,3.7,5.5,1.5,0.4,0.5,1.2,2.1,2016
Alex Len,22,C,PHO,78,46,23.3,9.0,.423,.426,.143,.728,2.3,5.3,7.6,1.2,0.5,0.8,1.9,2.9,2016
Kawhi Leonard,24,SF,SAS,72,72,33.1,21.2,.506,.528,.443,.874,1.3,5.5,6.8,2.6,1.8,1.0,1.5,1.8,2016
Meyers Leonard,23,PF,POR,61,10,21.9,8.4,.448,.527,.377,.761,0.8,4.3,5.1,1.5,0.1,0.3,1.3,3.0,2016
Jon Leuer,26,PF,PHO,67,27,18.7,8.5,.481,.511,.382,.762,1.1,4.4,5.6,1.1,0.6,0.4,1.1,1.9,2016
Damian Lillard,25,PG,POR,75,75,35.7,25.1,.419,.450,.375,.892,0.6,3.4,4.0,6.8,0.9,0.4,3.2,2.2,2016
Jeremy Lin,27,SG,CHO,78,13,26.3,11.7,.412,.446,.336,.815,0.5,2.7,3.2,3.0,0.7,0.5,1.9,2.1,2016
Shaun Livingston,30,PG,GSW,78,3,19.5,6.3,.536,.548,.167,.860,0.5,1.6,2.2,3.0,0.7,0.3,1.0,1.8,2016
Kevon Looney,19,PF,GSW,5,0,4.2,1.8,.571,.600,.500,,0.8,1.2,2.0,0.0,0.0,0.0,0.2,0.4,2016
Brook Lopez,27,C,BRK,73,73,33.7,20.6,.511,.515,.143,.787,2.8,5.1,7.8,2.0,0.8,1.7,2.4,2.9,2016
Robin Lopez,27,C,NYK,82,82,27.1,10.3,.539,.540,.000,.795,3.3,4.1,7.3,1.4,0.2,1.6,1.6,2.2,2016
Kevin Love,27,PF,CLE,77,77,31.5,16.0,.419,.467,.360,.822,1.9,8.0,9.9,2.4,0.8,0.5,1.8,2.1,2016
Kyle Lowry,29,PG,TOR,77,77,37.0,21.2,.427,.461,.388,.811,0.7,4.0,4.7,6.4,2.1,0.4,2.9,2.7,2016
Trey Lyles,20,PF,UTA,80,33,17.3,6.1,.438,.461,.383,.695,0.7,3.0,3.7,0.7,0.3,0.2,0.8,1.4,2016
Shelvin Mack,25,PG,TOT,52,27,20.3,8.6,.439,.493,.312,.738,0.3,2.2,2.5,3.6,0.7,0.1,1.8,1.4,2016
Ian Mahinmi,29,C,IND,71,71,25.6,9.3,.589,.589,,.587,1.9,5.2,7.1,1.5,0.9,1.1,1.4,3.1,2016
Devyn Marble,23,SG,ORL,28,0,8.9,2.1,.296,.333,.250,.417,0.2,1.1,1.4,0.4,0.5,0.0,0.3,0.9,2016
Boban Marjanović,27,C,SAS,54,4,9.4,5.5,.603,.603,,.763,1.4,2.2,3.6,0.4,0.2,0.4,0.5,1.0,2016
Kendall Marshall,24,PG,PHI,30,6,13.3,3.7,.364,.391,.327,.692,0.1,0.9,0.9,2.4,0.5,0.1,1.4,1.0,2016
Jarell Martin,21,PF,MEM,27,0,14.1,5.7,.466,.474,.000,.726,1.4,1.7,3.2,0.6,0.3,0.3,0.7,2.1,2016
Kevin Martin,32,SG,TOT,55,13,19.9,9.3,.372,.378,.360,.890,0.3,1.7,2.0,1.1,0.5,0.1,1.0,1.5,2016
Wesley Matthews,29,SF,DAL,78,78,33.9,12.5,.388,.432,.360,.863,0.3,2.7,3.1,1.9,1.0,0.2,1.0,2.3,2016
O.J. Mayo,28,SG,MIL,41,24,26.6,7.8,.371,.421,.321,.775,0.3,2.2,2.6,2.9,1.2,0.2,1.8,3.1,2016
Luc Mbah a Moute,29,PF,LAC,75,61,17.0,3.1,.454,.485,.325,.526,0.8,1.5,2.3,0.4,0.6,0.3,0.5,1.3,2016
James Michael McAdoo,23,PF,GSW,41,1,6.4,2.9,.536,.537,.500,.531,0.7,0.7,1.4,0.4,0.2,0.2,0.4,1.0,2016
Ray McCallum,24,PG,TOT,41,6,11.6,3.3,.377,.385,.357,.800,0.2,1.0,1.1,1.5,0.3,0.2,0.6,0.7,2016
CJ McCollum,24,SG,POR,80,80,34.8,20.8,.448,.463,.417,.827,0.6,2.7,3.2,4.3,1.2,0.3,2.5,2.3,2016
T.J. McConnell,23,PG,PHI,81,17,19.8,6.1,.470,.499,.348,.634,0.5,2.6,3.1,4.5,1.2,0.1,1.7,1.4,2016
Chris McCullough,20,PF,BRK,24,4,15.1,4.7,.404,.413,.382,.478,1.0,1.8,2.8,0.4,1.2,0.5,0.6,1.6,2016
K.J. McDaniels,22,SF,HOU,37,1,6.4,2.4,.403,.468,.280,.800,0.4,0.7,1.1,0.3,0.2,0.2,0.5,0.8,2016
Doug McDermott,24,SF,CHI,81,4,23.0,9.4,.452,.470,.425,.857,0.5,2.0,2.4,0.7,0.2,0.1,0.7,1.6,2016
Mitch McGary,23,PF,OKC,20,0,3.6,1.3,.478,.579,.000,.400,0.2,0.7,0.9,0.2,0.1,0.1,0.4,0.5,2016
JaVale McGee,28,C,DAL,34,2,10.9,5.1,.575,.579,.000,.500,1.6,2.4,3.9,0.1,0.1,0.8,0.6,1.4,2016
Ben McLemore,22,SG,SAC,68,53,21.2,7.8,.429,.474,.362,.718,0.5,1.7,2.2,1.2,0.8,0.1,1.5,2.1,2016
Jordan McRae,24,PG,TOT,22,1,8.9,4.5,.436,.429,.455,.750,0.2,0.7,0.9,1.1,0.1,0.0,0.7,0.8,2016
Josh McRoberts,28,PF,MIA,42,1,14.2,3.6,.372,.434,.245,.700,0.5,2.0,2.5,1.9,0.4,0.2,0.7,1.6,2016
Jodie Meeks,28,SG,DET,3,0,14.3,7.3,.350,.273,.444,1.000,0.3,1.3,1.7,1.0,0.0,0.0,0.3,0.7,2016
Salah Mejri,29,C,DAL,34,6,11.7,3.7,.628,.636,.000,.587,1.2,2.4,3.6,0.3,0.2,1.1,0.7,1.6,2016
Jordan Mickey,21,PF,BOS,16,0,3.6,1.3,.364,.364,,.500,0.4,0.4,0.8,0.1,0.0,0.7,0.1,0.3,2016
Khris Middleton,24,SG,MIL,79,79,36.1,18.2,.444,.466,.396,.888,0.6,3.3,3.8,4.2,1.7,0.2,2.3,2.6,2016
C.J. Miles,28,SF,IND,64,24,22.9,11.8,.409,.474,.367,.750,0.4,2.3,2.7,1.0,0.8,0.5,1.1,2.2,2016
Andre Miller,39,PG,TOT,39,4,11.8,3.7,.557,.582,.250,.750,0.3,1.0,1.3,2.2,0.4,0.0,0.9,1.2,2016
Mike Miller,35,SF,DEN,47,2,7.9,1.3,.355,.300,.365,,0.1,1.0,1.1,0.9,0.3,0.1,0.4,1.1,2016
Patty Mills,27,PG,SAS,81,3,20.5,8.5,.425,.469,.384,.810,0.3,1.6,2.0,2.8,0.7,0.1,0.9,1.3,2016
Elijah Millsap,28,SG,UTA,20,0,8.7,1.8,.282,.370,.083,.722,0.3,1.5,1.8,1.0,0.4,0.2,0.5,1.7,2016
Paul Millsap,30,PF,ATL,81,81,32.7,17.1,.470,.512,.319,.757,2.4,6.6,9.0,3.3,1.8,1.7,2.4,2.9,2016
Nikola Mirotić,24,PF,CHI,66,38,24.9,11.8,.407,.430,.390,.807,0.9,4.6,5.5,1.5,0.9,0.7,1.5,2.3,2016
Nazr Mohammed,38,C,OKC,5,0,3.8,1.6,.600,.600,,1.000,0.2,0.6,0.8,0.0,0.0,0.0,0.6,0.8,2016
Greg Monroe,25,C,MIL,79,67,29.3,15.3,.522,.522,.000,.740,2.8,6.1,8.8,2.3,0.9,0.8,1.6,2.1,2016
Luis Montero,22,SG,POR,12,0,3.5,1.2,.263,.400,.111,.750,0.0,0.3,0.3,0.1,0.0,0.0,0.3,0.1,2016
E'Twaun Moore,26,SG,CHI,59,22,21.4,7.5,.481,.491,.452,.629,0.3,1.9,2.3,1.7,0.6,0.3,0.9,1.7,2016
Eric Moreland,24,PF,SAC,8,0,6.0,1.0,.500,.500,,.500,0.4,1.0,1.4,0.1,0.0,0.5,0.4,0.5,2016
Marcus Morris,26,SF,DET,80,80,35.7,14.1,.434,.467,.362,.749,1.1,3.9,5.1,2.5,0.8,0.3,1.8,2.1,2016
Markieff Morris,26,PF,TOT,64,45,25.5,12.0,.425,.458,.303,.735,1.1,4.4,5.5,1.9,0.9,0.5,2.1,2.9,2016
Anthony Morrow,30,SG,OKC,68,6,13.6,5.6,.408,.442,.387,.744,0.1,0.8,0.9,0.4,0.3,0.1,0.3,0.9,2016
Donatas Motiejūnas,25,PF,HOU,37,22,14.8,6.2,.439,.500,.281,.642,1.0,1.9,2.9,1.1,0.5,0.1,1.2,1.9,2016
Timofey Mozgov,29,C,CLE,76,48,17.4,6.3,.565,.574,.143,.716,1.4,3.0,4.4,0.4,0.3,0.8,0.9,2.1,2016
Emmanuel Mudiay,19,PG,DEN,68,66,30.4,12.8,.364,.379,.319,.670,0.5,2.9,3.4,5.5,1.0,0.5,3.2,2.1,2016
Shabazz Muhammad,23,SF,MIN,82,0,20.5,10.5,.465,.516,.289,.764,1.2,2.0,3.3,0.6,0.3,0.1,0.9,1.1,2016
Xavier Munford,23,SG,MEM,14,0,17.4,5.7,.416,.426,.391,.500,0.2,2.0,2.2,1.6,0.9,0.2,1.1,1.8,2016
Mike Muscala,24,C,ATL,60,0,9.4,3.3,.500,.566,.308,.795,0.6,1.3,2.0,0.6,0.2,0.5,0.5,1.2,2016
Larry Nance Jr.,23,PF,LAL,63,22,20.1,5.5,.527,.541,.100,.681,1.6,3.3,5.0,0.7,0.9,0.4,0.7,2.0,2016
Shabazz Napier,24,PG,ORL,55,0,10.9,3.7,.338,.351,.327,.733,0.2,0.8,1.0,1.8,0.4,0.0,0.8,0.7,2016
Gary Neal,31,SG,WAS,40,2,20.2,9.8,.465,.489,.410,.855,0.3,1.8,2.1,1.2,0.5,0.0,0.7,1.4,2016
Jameer Nelson,33,PG,DEN,39,15,26.6,7.7,.368,.429,.299,.857,0.5,2.5,2.9,4.9,0.6,0.1,1.7,2.6,2016
Raul Neto,23,PG,UTA,81,53,18.5,5.9,.431,.453,.395,.743,0.2,1.3,1.5,2.1,0.8,0.0,1.3,1.5,2016
Andrew Nicholson,26,PF,ORL,56,0,14.7,6.9,.471,.536,.360,.785,0.6,3.0,3.6,0.4,0.2,0.4,0.7,1.2,2016
Joakim Noah,30,C,CHI,29,2,21.9,4.3,.383,.386,.000,.489,3.0,5.8,8.8,3.8,0.6,1.0,1.8,2.7,2016
Nerlens Noel,21,C,PHI,67,62,29.3,11.1,.521,.521,.500,.590,2.3,5.8,8.1,1.8,1.8,1.5,2.4,2.9,2016
Lucas Nogueira,23,C,TOR,29,1,7.8,2.2,.636,.659,.333,.533,0.6,1.0,1.6,0.2,0.4,0.4,0.4,1.0,2016
Steve Novak,32,PF,TOT,10,0,4.4,2.4,.444,.333,.467,1.000,0.0,0.5,0.5,0.0,0.0,0.0,0.1,0.3,2016
Dirk Nowitzki,37,PF,DAL,75,75,31.5,18.3,.448,.483,.368,.893,0.7,5.8,6.5,1.8,0.7,0.7,1.1,2.1,2016
Jusuf Nurkić,21,C,DEN,32,3,17.1,8.2,.417,.423,.000,.616,2.0,3.4,5.5,1.3,0.8,1.4,1.7,2.8,2016
J.J. O'Brien,23,SF,UTA,2,0,3.0,0.0,.000,.000,,,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,2016
Johnny O'Bryant,22,PF,MIL,66,4,13.0,3.0,.411,.409,1.000,.675,1.0,1.7,2.7,0.5,0.3,0.1,0.5,1.5,2016
Kyle O'Quinn,25,PF,NYK,65,1,11.8,4.8,.476,.498,.227,.767,1.2,2.7,3.8,1.1,0.3,0.8,0.9,1.6,2016
Jahlil Okafor,20,C,PHI,53,48,30.0,17.5,.508,.511,.167,.686,2.3,4.7,7.0,1.2,0.4,1.2,2.3,2.6,2016
Victor Oladipo,23,SG,ORL,72,52,33.0,16.0,.438,.475,.348,.830,0.7,4.1,4.8,3.9,1.6,0.8,2.1,2.4,2016
Kelly Olynyk,24,C,BOS,69,8,20.2,10.0,.455,.486,.405,.750,1.0,3.0,4.1,1.5,0.8,0.5,1.1,2.4,2016
Kelly Oubre Jr.,20,SF,WAS,63,9,10.7,3.7,.427,.492,.316,.633,0.4,1.7,2.1,0.2,0.3,0.1,0.5,1.6,2016
Zaza Pachulia,31,C,DAL,76,69,26.4,8.6,.466,.469,.000,.768,3.3,6.2,9.4,1.7,0.8,0.3,1.6,2.4,2016
Kostas Papanikolaou,25,SF,DEN,26,6,11.3,2.6,.364,.412,.313,.643,0.3,1.2,1.5,0.6,0.5,0.2,0.8,0.9,2016
Jabari Parker,20,PF,MIL,76,72,31.7,14.1,.493,.502,.257,.768,1.6,3.6,5.2,1.7,0.9,0.4,1.5,2.0,2016
Tony Parker,33,PG,SAS,72,72,27.5,11.9,.493,.501,.415,.760,0.2,2.2,2.4,5.3,0.8,0.2,1.8,1.6,2016
Chandler Parsons,27,SF,DAL,61,51,29.5,13.7,.492,.540,.414,.684,0.5,4.2,4.7,2.8,0.8,0.3,1.6,1.9,2016
Lamar Patterson,24,SG,ATL,35,0,11.3,2.4,.350,.516,.245,.727,0.1,1.3,1.4,1.1,0.3,0.1,0.7,1.3,2016
Patrick Patterson,26,PF,TOR,79,0,25.6,6.9,.414,.490,.362,.853,1.0,3.4,4.3,1.2,0.7,0.4,0.8,1.6,2016
Chris Paul,30,PG,LAC,74,74,32.7,19.5,.462,.501,.371,.896,0.5,3.7,4.2,10.0,2.1,0.2,2.6,2.5,2016
Adreian Payne,24,PF,MIN,52,2,9.3,2.5,.366,.389,.281,.654,0.4,1.8,2.1,0.6,0.3,0.2,0.7,1.5,2016
Cameron Payne,21,PG,OKC,57,1,12.2,5.0,.410,.467,.324,.792,0.2,1.3,1.5,1.9,0.6,0.1,0.8,1.4,2016
Elfrid Payton,21,PG,ORL,73,69,29.4,10.7,.436,.451,.326,.589,1.1,2.5,3.6,6.4,1.2,0.3,2.4,2.2,2016
Nikola Peković,30,C,MIN,12,3,13.0,4.5,.380,.380,,.800,0.6,1.2,1.8,0.9,0.1,0.0,0.8,1.8,2016
Kendrick Perkins,31,C,NOP,37,5,14.6,2.5,.533,.533,,.440,0.7,2.8,3.5,0.8,0.3,0.3,1.1,1.7,2016
Paul Pierce*,38,SF,LAC,68,38,18.1,6.1,.363,.445,.310,.818,0.2,2.6,2.7,1.0,0.5,0.3,0.9,1.9,2016
Tibor Pleiß,26,C,UTA,12,0,6.8,2.0,.440,.478,.000,1.000,0.5,0.8,1.3,0.2,0.1,0.2,0.7,1.6,2016
Mason Plumlee,25,C,POR,82,82,25.4,9.1,.516,.520,.000,.642,2.5,5.2,7.7,2.8,0.8,1.0,1.9,3.1,2016
Miles Plumlee,27,C,MIL,61,14,14.3,5.1,.601,.601,,.576,1.5,2.3,3.8,0.3,0.3,0.8,0.7,1.2,2016
Otto Porter Jr.,22,SF,WAS,75,73,30.3,11.6,.473,.536,.367,.754,1.3,3.9,5.2,1.6,1.4,0.4,0.9,2.2,2016
Bobby Portis,20,PF,CHI,62,4,17.8,7.0,.427,.443,.308,.727,2.0,3.5,5.4,0.8,0.4,0.4,0.9,1.6,2016
Kristaps Porziņģis,20,PF,NYK,72,72,28.4,14.3,.421,.454,.333,.838,1.8,5.5,7.3,1.3,0.7,1.9,1.7,2.8,2016
Dwight Powell,24,PF,DAL,69,2,14.4,5.8,.493,.514,.125,.739,1.2,2.7,4.0,0.6,0.5,0.3,0.6,1.7,2016
Norman Powell,22,SG,TOR,49,24,14.8,5.6,.424,.436,.404,.811,0.3,1.9,2.3,1.0,0.6,0.2,0.7,1.2,2016
Phil Pressey,24,PG,TOT,23,0,12.3,3.3,.385,.433,.222,.520,0.1,1.2,1.3,3.3,0.8,0.2,1.4,1.2,2016
