Player_name,age,position,team name,games,games started,minutes,points,Field goals,2FG,3FG,FT,R.offensive,R.defensive,R.total,Assists,Steals,BLK,Turnover,Persona fouls,year played
Mike Conley,33,PG,UTA,51,51,29.4,16.2,.444,.479,.412,.852,0.7,2.8,3.5,6.0,1.4,0.2,1.9,1.9,2021
Pat Connaughton,28,SG,MIL,69,4,22.8,6.8,.434,.583,.371,.775,0.9,3.9,4.8,1.2,0.7,0.3,0.5,1.4,2021
Quinn Cook,27,PG,TOT,23,0,6.8,3.3,.426,.429,.423,.875,0.1,0.7,0.7,0.8,0.2,0.0,0.3,0.4,2021
Tyler Cook,23,SF-PF,TOT,32,1,13.7,4.9,.670,.673,.500,.486,0.9,2.1,3.0,0.5,0.3,0.1,0.7,1.1,2021
DeMarcus Cousins,30,C,TOT,41,11,17.4,8.9,.426,.488,.348,.728,1.3,5.1,6.4,1.9,0.8,0.6,1.6,2.6,2021
Robert Covington,30,PF,POR,70,70,32.0,8.5,.401,.451,.379,.806,0.9,5.8,6.7,1.7,1.4,1.2,0.9,2.8,2021
Torrey Craig,30,SF,TOT,50,8,16.1,5.5,.480,.579,.368,.773,1.1,2.8,3.9,1.0,0.6,0.5,0.5,1.7,2021
Jae Crowder,30,PF,PHO,60,42,27.5,10.1,.404,.455,.389,.760,0.5,4.2,4.7,2.1,0.8,0.5,0.9,2.1,2021
Jarrett Culver,21,SG,MIN,34,7,14.7,5.3,.411,.487,.245,.604,1.0,2.1,3.1,0.7,0.5,0.3,0.8,1.7,2021
Seth Curry,30,SG,PHI,57,57,28.7,12.5,.467,.485,.450,.896,0.2,2.2,2.4,2.7,0.8,0.1,1.1,1.7,2021
Stephen Curry,32,PG,GSW,63,63,34.2,32.0,.482,.569,.421,.916,0.5,5.0,5.5,5.8,1.2,0.1,3.4,1.9,2021
Nate Darling,22,SG,CHO,7,0,3.7,1.3,.286,,.286,1.000,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,2021
Anthony Davis,27,PF,LAL,36,36,32.3,21.8,.491,.536,.260,.738,1.7,6.2,7.9,3.1,1.3,1.6,2.1,1.7,2021
Ed Davis,31,C,MIN,23,7,13.0,2.1,.432,.432,,.833,2.0,3.0,5.0,0.9,0.6,0.6,0.3,2.4,2021
Terence Davis,23,SG,TOT,61,4,17.6,8.7,.428,.513,.367,.818,0.3,2.2,2.5,1.4,0.7,0.2,1.0,1.6,2021
Gabriel Deck,25,PF,OKC,10,0,21.2,8.4,.478,.577,.133,.818,1.6,2.4,4.0,2.4,0.8,0.0,0.6,0.9,2021
Dewayne Dedmon,31,C,MIA,16,0,13.1,7.1,.708,.750,.200,.741,1.8,3.6,5.4,0.8,0.6,0.4,0.8,2.3,2021
Matthew Dellavedova,30,PG,CLE,13,1,17.2,2.8,.250,.323,.160,1.000,0.5,1.4,1.8,4.5,0.3,0.1,0.5,1.6,2021
DeMar DeRozan,31,PF,SAS,61,61,33.7,21.6,.495,.515,.257,.880,0.7,3.6,4.2,6.9,0.9,0.2,2.0,2.1,2021
Mamadi Diakite,24,PF,MIL,14,1,10.1,3.1,.400,.469,.125,.786,0.6,1.9,2.4,0.6,0.5,0.4,0.2,1.1,2021
Hamidou Diallo,22,SG-SF,TOT,52,9,23.6,11.6,.477,.505,.341,.640,1.1,4.1,5.2,1.9,0.8,0.5,1.5,2.6,2021
Gorgui Dieng,31,C,TOT,38,1,14.5,6.8,.521,.591,.429,.866,1.1,2.6,3.7,1.3,0.7,0.4,0.8,1.5,2021
Spencer Dinwiddie,27,SG,BRK,3,3,21.3,6.7,.375,.444,.286,1.000,0.0,4.3,4.3,3.0,0.7,0.3,1.7,1.3,2021
Donte DiVincenzo,24,SG,MIL,66,66,27.5,10.4,.420,.475,.379,.718,1.2,4.5,5.8,3.1,1.1,0.2,1.4,1.7,2021
Luka Dončić,21,PG,DAL,66,66,34.3,27.7,.479,.567,.350,.730,0.8,7.2,8.0,8.6,1.0,0.5,4.3,2.3,2021
Luguentz Dort,21,SG,OKC,52,52,29.7,14.0,.387,.432,.343,.744,0.7,2.9,3.6,1.7,0.9,0.4,1.5,2.6,2021
Damyean Dotson,26,SG,CLE,46,7,19.7,6.7,.406,.545,.289,.667,0.1,1.9,2.0,2.0,0.3,0.1,0.9,0.9,2021
Devon Dotson,21,PG,CHI,11,0,4.5,2.1,.524,.714,.143,,0.2,0.3,0.5,0.6,0.4,0.0,0.0,0.3,2021
Sekou Doumbouya,20,PF,DET,56,11,15.5,5.1,.379,.485,.226,.703,0.7,1.9,2.6,0.8,0.4,0.2,0.8,1.7,2021
PJ Dozier,24,SG,DEN,50,6,21.8,7.7,.417,.490,.315,.636,0.7,2.9,3.6,1.8,0.6,0.4,0.9,1.7,2021
Goran Dragić,34,PG,MIA,50,11,26.7,13.4,.432,.479,.373,.828,0.5,2.9,3.4,4.4,0.7,0.2,2.4,2.3,2021
Andre Drummond,27,C,TOT,46,46,27.0,14.9,.493,.500,.000,.600,3.6,8.4,12.0,2.0,1.4,1.1,2.7,3.2,2021
Jared Dudley,35,PF,LAL,12,0,6.8,0.5,.222,.000,.333,,0.3,1.4,1.8,0.4,0.1,0.1,0.2,0.6,2021
Kris Dunn,26,PG,ATL,4,0,11.3,1.3,.083,.100,.000,.750,0.0,1.5,1.5,0.5,0.5,0.5,0.8,2.5,2021
Kevin Durant,32,PF,BRK,35,32,33.1,26.9,.537,.577,.450,.882,0.4,6.7,7.1,5.6,0.7,1.3,3.4,2.0,2021
Anthony Edwards,19,SG,MIN,72,55,32.1,19.3,.417,.483,.329,.776,0.8,3.8,4.7,2.9,1.1,0.5,2.2,1.8,2021
Carsen Edwards,22,SG,BOS,31,1,8.9,4.0,.423,.604,.286,.846,0.1,0.7,0.8,0.5,0.2,0.0,0.2,0.8,2021
CJ Elleby,20,SF,POR,30,0,6.4,2.3,.379,.563,.206,.733,0.4,0.7,1.1,0.3,0.2,0.1,0.2,0.9,2021
Henry Ellenson,24,PF,TOR,2,0,19.0,7.5,.357,.600,.222,.750,1.5,4.5,6.0,2.5,0.0,0.0,0.0,3.5,2021
Wayne Ellington,33,SG,DET,46,31,22.0,9.6,.441,.524,.422,.800,0.3,1.6,1.8,1.5,0.4,0.2,0.7,1.3,2021
Joel Embiid,26,C,PHI,51,51,31.1,28.5,.513,.541,.377,.859,2.2,8.4,10.6,2.8,1.0,1.4,3.1,2.4,2021
James Ennis III,30,SF,ORL,41,37,24.0,8.4,.473,.504,.433,.805,1.0,3.0,4.0,1.5,0.8,0.2,0.9,2.0,2021
Drew Eubanks,23,C,SAS,54,3,14.0,5.8,.566,.562,1.000,.726,1.4,3.1,4.5,0.8,0.3,0.9,0.8,1.6,2021
Dante Exum,25,SG,CLE,6,3,19.3,3.8,.385,.533,.182,.500,0.3,2.5,2.8,2.2,0.7,0.3,1.2,1.5,2021
Tacko Fall,25,C,BOS,19,0,7.2,2.5,.724,.724,,.333,0.8,1.9,2.7,0.2,0.1,1.1,0.3,1.2,2021
Derrick Favors,29,C,UTA,68,0,15.3,5.4,.638,.643,.000,.738,2.0,3.5,5.5,0.6,0.5,1.0,0.5,2.1,2021
Cristiano Felício,28,C,CHI,18,0,4.7,1.3,.538,.636,.000,.563,0.6,0.9,1.4,0.5,0.2,0.0,0.2,0.6,2021
Terrance Ferguson,22,SG,PHI,13,0,3.8,0.2,.143,.500,.000,,0.0,0.1,0.1,0.2,0.1,0.0,0.3,0.5,2021
Bruno Fernando,22,C,ATL,33,0,6.8,1.5,.409,.429,.000,.682,0.5,1.9,2.4,0.3,0.1,0.1,0.6,0.7,2021
Yogi Ferrell,27,PG,TOT,10,0,13.6,5.6,.351,.379,.321,.778,0.5,1.4,1.9,2.2,0.7,0.3,0.3,1.1,2021
Dorian Finney-Smith,27,PF,DAL,60,60,32.0,9.8,.472,.616,.394,.756,1.6,3.8,5.4,1.7,0.9,0.4,0.8,2.3,2021
Malik Fitts,23,PF,LAC,3,0,3.7,1.0,.333,.000,.500,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2021
Malachi Flynn,22,PG,TOR,47,14,19.7,7.5,.374,.424,.321,.804,0.2,2.3,2.5,2.9,0.8,0.1,0.9,1.4,2021
Bryn Forbes,27,SG,MIL,70,10,19.3,10.0,.473,.511,.452,.770,0.2,1.4,1.6,0.6,0.3,0.0,0.6,1.1,2021
Trent Forrest,22,PG,UTA,30,0,10.1,2.9,.451,.600,.192,1.000,0.4,1.1,1.5,1.5,0.3,0.1,0.7,0.7,2021
Evan Fournier,28,SF-SG,TOT,42,36,30.0,17.1,.457,.504,.413,.788,0.2,2.8,3.0,3.4,1.1,0.5,1.7,2.3,2021
De'Aaron Fox,23,PG,SAC,58,58,35.1,25.2,.477,.539,.322,.719,0.6,2.9,3.5,7.2,1.5,0.5,3.0,2.9,2021
Robert Franks,24,PF,ORL,7,0,14.4,6.1,.464,.615,.333,.923,0.9,1.1,2.0,0.7,0.4,0.4,0.3,1.1,2021
Tim Frazier,30,PG,MEM,5,0,12.4,1.6,.150,.250,.000,.333,0.0,1.6,1.6,3.2,0.4,0.2,0.8,1.4,2021
Enes Freedom,28,C,POR,72,35,24.4,11.2,.604,.607,.250,.774,3.9,7.1,11.0,1.2,0.5,0.7,1.1,2.3,2021
Markelle Fultz,22,PG,ORL,8,8,26.9,12.9,.394,.420,.250,.895,0.6,2.5,3.1,5.4,1.0,0.3,2.3,2.3,2021
Wenyen Gabriel,23,PF,NOP,21,0,11.5,3.4,.400,.393,.406,.647,1.0,1.6,2.6,0.5,0.4,0.4,0.7,1.5,2021
Daniel Gafford,22,PF-C,TOT,54,11,14.6,7.0,.684,.684,,.667,1.7,2.5,4.3,0.5,0.5,1.4,0.8,1.8,2021
Danilo Gallinari,32,PF,ATL,51,4,24.0,13.3,.434,.466,.406,.925,0.3,3.8,4.1,1.5,0.6,0.2,0.8,2.1,2021
Langston Galloway,29,SG,PHO,40,0,11.0,4.8,.449,.484,.424,.957,0.2,0.9,1.1,0.7,0.2,0.0,0.3,0.6,2021
Darius Garland,21,PG,CLE,54,50,33.1,17.4,.451,.479,.395,.848,0.4,2.0,2.4,6.1,1.2,0.1,3.0,2.0,2021
Marc Gasol,36,C,LAL,52,42,19.1,5.0,.454,.528,.410,.720,0.7,3.4,4.1,2.1,0.5,1.1,1.0,2.2,2021
Rudy Gay,34,PF,SAS,63,1,21.6,11.4,.420,.451,.381,.804,0.7,4.1,4.8,1.4,0.7,0.6,1.0,1.8,2021
Paul George,30,SF,LAC,54,54,33.7,23.3,.467,.510,.411,.868,0.8,5.8,6.6,5.2,1.1,0.4,3.3,2.4,2021
Taj Gibson,35,C,NYK,45,3,20.8,5.4,.627,.671,.200,.727,2.2,3.4,5.6,0.8,0.7,1.1,0.5,2.2,2021
Harry Giles,22,C,POR,38,0,9.2,2.8,.433,.459,.348,.593,0.8,2.7,3.5,0.8,0.2,0.3,0.5,1.4,2021
Shai Gilgeous-Alexander,22,SG,OKC,35,35,33.7,23.7,.508,.547,.418,.808,0.5,4.2,4.7,5.9,0.8,0.7,3.0,2.0,2021
Anthony Gill,28,PF,WAS,26,4,8.4,3.1,.500,.639,.292,.813,0.6,1.3,2.0,0.4,0.4,0.2,0.3,1.0,2021
Freddie Gillespie,23,PF,TOR,20,2,19.6,5.6,.524,.524,,.697,2.1,2.8,4.9,0.5,0.7,1.0,0.6,2.2,2021
Rudy Gobert,28,C,UTA,71,71,30.8,14.3,.675,.680,.000,.623,3.4,10.1,13.5,1.3,0.6,2.7,1.7,2.3,2021
