Player_name,age,position,team name,games,games started,minutes,points,Field goals,2FG,3FG,FT,R.offensive,R.defensive,R.total,Assists,Steals,BLK,Turnover,Persona fouls,year played
Malcolm Miller,26,SF,TOR,28,1,5.8,1.3,.414,.571,.364,.375,0.1,0.5,0.6,0.4,0.2,0.1,0.1,0.6,2020
Patty Mills,31,PG,SAS,66,1,22.5,11.6,.431,.533,.382,.866,0.3,1.3,1.6,1.8,0.8,0.1,0.8,1.6,2020
Paul Millsap,34,PF,DEN,51,48,24.3,11.6,.482,.500,.435,.816,1.9,3.8,5.7,1.6,0.9,0.6,1.4,2.9,2020
Shake Milton,23,SG,PHI,40,24,20.1,9.4,.484,.535,.430,.785,0.4,1.8,2.2,2.6,0.5,0.2,1.2,2.3,2020
Donovan Mitchell,23,SG,UTA,69,69,34.3,24.0,.449,.494,.366,.863,0.8,3.6,4.4,4.3,1.0,0.2,2.7,2.5,2020
Naz Mitrou-Long,26,SG,IND,5,0,9.4,2.8,.353,.800,.167,,0.0,1.4,1.4,1.6,0.2,0.2,0.6,0.4,2020
Adam Mokoka,21,SF,CHI,11,0,10.2,2.9,.429,.462,.400,.500,0.6,0.3,0.9,0.4,0.4,0.0,0.2,1.5,2020
Malik Monk,21,SG,CHO,55,1,21.3,10.3,.434,.542,.284,.820,0.5,2.4,2.9,2.1,0.5,0.3,1.4,1.3,2020
Matt Mooney,22,SG,CLE,4,0,4.8,0.5,.250,.500,.000,,0.0,0.8,0.8,0.3,0.5,0.3,0.0,0.3,2020
E'Twaun Moore,30,SG,NOP,56,6,18.2,8.3,.426,.456,.377,.689,0.6,1.8,2.3,1.4,0.6,0.2,0.7,1.4,2020
Ja Morant,20,PG,MEM,67,67,31.0,17.8,.477,.511,.335,.776,0.8,3.1,3.9,7.3,0.9,0.3,3.3,1.6,2020
Juwan Morgan,22,PF,UTA,21,0,6.4,1.7,.577,.667,.375,.750,0.5,0.9,1.4,0.3,0.0,0.1,0.3,0.9,2020
Marcus Morris,30,SF-PF,TOT,62,62,31.2,16.7,.438,.461,.408,.823,1.0,4.1,5.0,1.4,0.8,0.5,1.6,2.9,2020
Markieff Morris,30,PF,TOT,58,17,20.5,9.7,.443,.500,.386,.776,0.7,3.1,3.8,1.3,0.5,0.3,1.3,2.3,2020
Monte Morris,24,PG,DEN,73,12,22.4,9.0,.459,.495,.378,.843,0.3,1.5,1.9,3.5,0.8,0.2,0.7,1.0,2020
Johnathan Motley,24,PF,LAC,13,0,3.2,2.2,.733,.714,1.000,.714,0.2,0.5,0.8,0.6,0.2,0.0,0.4,0.5,2020
Emmanuel Mudiay,23,PG,UTA,54,2,15.7,7.3,.462,.504,.345,.759,0.3,2.0,2.3,2.1,0.4,0.2,1.4,1.3,2020
Mychal Mulder,25,SF,GSW,7,3,29.1,11.0,.388,.667,.308,.750,0.4,2.9,3.3,1.1,0.3,0.1,0.7,2.9,2020
Dejounte Murray,23,PG,SAS,66,58,25.6,10.9,.462,.481,.369,.798,1.0,4.8,5.8,4.1,1.7,0.3,1.9,2.2,2020
Jamal Murray,22,PG,DEN,59,59,32.3,18.5,.456,.519,.346,.881,0.8,3.2,4.0,4.8,1.1,0.3,2.2,1.7,2020
Džanan Musa,20,SF,BRK,40,0,12.2,4.8,.372,.479,.244,.750,0.5,1.6,2.2,1.1,0.4,0.0,0.9,0.8,2020
Mike Muscala,28,C,OKC,47,2,12.2,4.8,.407,.500,.378,.818,0.3,2.0,2.3,0.9,0.2,0.3,0.4,1.2,2020
Svi Mykhailiuk,22,SF,DET,56,27,22.6,9.0,.410,.425,.404,.814,0.3,1.6,1.9,1.9,0.7,0.1,1.1,1.6,2020
Abdel Nader,26,SF,OKC,55,6,15.8,6.3,.468,.556,.375,.773,0.3,1.6,1.8,0.7,0.4,0.4,0.8,1.4,2020
Larry Nance Jr.,27,PF,CLE,56,10,26.3,10.1,.531,.636,.352,.676,1.9,5.4,7.3,2.2,1.0,0.4,1.1,1.6,2020
Shabazz Napier,28,PG,TOT,56,32,24.0,10.3,.412,.519,.317,.824,0.5,2.4,2.8,4.7,1.2,0.2,2.3,1.8,2020
Raul Neto,27,PG,PHI,54,3,12.4,5.1,.455,.500,.386,.830,0.2,0.9,1.1,1.8,0.4,0.1,0.9,0.9,2020
Malik Newman,22,SG,CLE,1,0,4.0,2.0,.000,.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020
Georges Niang,26,PF,UTA,66,1,14.0,5.9,.438,.526,.400,.833,0.2,1.7,1.9,0.7,0.3,0.1,0.5,1.1,2020
Joakim Noah,34,C,LAC,5,0,10.0,2.8,.500,.500,,.750,1.0,2.2,3.2,1.4,0.2,0.2,1.2,1.8,2020
Nerlens Noel,25,C,OKC,61,7,18.5,7.4,.684,.688,.333,.755,1.5,3.4,4.9,0.9,1.0,1.5,1.1,2.7,2020
Zach Norvell,22,SG,TOT,5,0,8.2,2.0,.250,.000,.375,1.000,0.0,1.2,1.2,0.6,0.4,0.0,0.6,0.8,2020
Jaylen Nowell,20,SG,MIN,15,0,10.1,3.8,.358,.593,.115,.941,0.2,0.7,0.9,1.3,0.2,0.1,0.2,0.7,2020
Frank Ntilikina,21,PG,NYK,57,26,20.8,6.3,.393,.444,.321,.864,0.4,1.7,2.1,3.0,0.9,0.3,1.2,2.5,2020
Kendrick Nunn,24,PG,MIA,67,67,29.3,15.3,.439,.505,.350,.850,0.3,2.4,2.7,3.3,0.8,0.2,1.7,2.3,2020
Jusuf Nurkić,25,C,POR,8,8,31.6,17.6,.495,.525,.200,.886,2.9,7.4,10.3,4.0,1.4,2.0,2.4,4.9,2020
David Nwaba,27,SF,BRK,20,0,13.4,5.2,.521,.581,.429,.667,0.4,1.9,2.3,0.4,0.6,0.6,0.4,1.6,2020
Royce O'Neale,26,SF,UTA,71,62,28.9,6.3,.433,.545,.377,.764,0.4,5.1,5.5,2.5,0.8,0.5,0.9,2.8,2020
Kyle O'Quinn,29,C,PHI,29,2,10.8,3.5,.494,.603,.259,.550,1.2,2.8,4.0,1.8,0.2,0.8,0.7,1.3,2020
Semi Ojeleye,25,PF,BOS,69,6,14.7,3.4,.408,.464,.378,.875,0.4,1.7,2.1,0.5,0.3,0.1,0.3,1.2,2020
Jahlil Okafor,24,C,NOP,30,9,15.6,8.1,.623,.629,.333,.645,1.6,2.6,4.2,1.2,0.2,0.7,1.3,2.2,2020
Elie Okobo,22,PG,PHO,55,3,13.1,4.0,.398,.427,.352,.704,0.3,1.3,1.6,2.1,0.4,0.1,0.7,1.0,2020
Josh Okogie,21,SG,MIN,62,28,25.0,8.6,.427,.529,.266,.796,1.4,2.9,4.3,1.6,1.1,0.4,1.4,2.2,2020
KZ Okpala,20,PF,MIA,5,0,5.2,1.4,.600,.750,.000,.500,0.2,0.8,1.0,0.2,0.4,0.2,0.2,0.4,2020
Victor Oladipo,27,SG,IND,19,16,27.8,14.5,.394,.451,.317,.814,0.5,3.5,3.9,2.9,0.9,0.2,2.5,1.9,2020
Kelly Olynyk,28,C,MIA,67,9,19.4,8.2,.462,.543,.406,.860,0.7,3.9,4.6,1.7,0.7,0.3,1.1,2.6,2020
Miye Oni,22,SF,UTA,10,1,10.9,3.5,.375,.385,.368,.800,0.5,1.2,1.7,0.4,0.4,0.2,0.4,0.9,2020
Cedi Osman,24,SF,CLE,65,65,29.4,11.0,.437,.497,.383,.670,0.6,3.0,3.6,2.4,0.8,0.2,1.4,2.5,2020
Kelly Oubre Jr.,24,SF,PHO,56,55,34.5,18.7,.452,.511,.352,.780,1.2,5.3,6.4,1.5,1.3,0.7,1.5,3.4,2020
Tariq Owens,24,PF,PHO,3,0,5.0,1.3,.200,.333,.000,1.000,0.7,0.3,1.0,0.0,0.3,0.0,0.0,0.3,2020
Jeremy Pargo,33,PG,GSW,3,0,14.7,8.3,.500,.533,.429,.000,0.3,0.7,1.0,2.7,0.3,0.0,1.3,2.7,2020
Jabari Parker,24,PF,TOT,38,23,24.1,14.0,.510,.603,.269,.753,1.6,4.0,5.6,1.8,1.2,0.4,1.7,2.6,2020
Chandler Parsons,31,PF,ATL,5,0,10.8,2.8,.278,.250,.286,,0.2,1.2,1.4,0.6,0.8,0.2,0.6,0.6,2020
Eric Paschall,23,PF,GSW,60,26,27.6,14.0,.497,.550,.287,.774,1.4,3.2,4.6,2.1,0.5,0.2,1.6,2.1,2020
Anžejs Pasečņiks,24,C,WAS,27,0,16.2,5.8,.526,.540,.000,.586,1.6,2.4,4.0,0.7,0.3,0.4,0.9,2.8,2020
Patrick Patterson,30,PF,LAC,59,18,13.2,4.9,.408,.459,.390,.814,0.6,2.0,2.6,0.7,0.1,0.1,0.4,0.9,2020
Justin Patton,22,C,OKC,5,0,4.8,1.8,.400,.500,.250,,0.2,0.8,1.0,0.4,0.0,0.0,0.4,0.8,2020
Chris Paul,34,PG,OKC,70,70,31.5,17.6,.489,.554,.365,.907,0.4,4.6,5.0,6.7,1.6,0.2,2.3,2.3,2020
Cameron Payne,25,SG,PHO,8,0,22.9,10.9,.485,.462,.517,.857,0.5,3.4,3.9,3.0,1.0,0.3,1.4,2.5,2020
Elfrid Payton,25,PG,NYK,45,36,27.7,10.0,.439,.482,.203,.570,1.2,3.6,4.7,7.2,1.6,0.4,2.1,2.0,2020
Gary Payton II,27,SF,WAS,29,17,14.9,3.9,.414,.500,.283,.500,0.9,1.9,2.8,1.7,1.1,0.2,0.7,1.9,2020
Norvel Pelle,26,C,PHI,24,0,9.7,2.4,.521,.532,.000,.500,0.8,2.2,3.0,0.3,0.1,1.3,0.8,2.3,2020
Theo Pinson,24,SG,BRK,33,0,11.1,3.6,.290,.400,.188,.938,0.3,1.3,1.6,1.7,0.5,0.1,1.0,1.1,2020
Mason Plumlee,29,C,DEN,61,1,17.3,7.2,.615,.625,.000,.535,1.6,3.6,5.2,2.5,0.5,0.6,1.3,2.3,2020
Jakob Poeltl,24,C,SAS,66,18,17.7,5.6,.624,.624,,.465,2.0,3.7,5.7,1.8,0.6,1.4,0.8,1.9,2020
Vincent Poirier,26,C,BOS,22,0,5.9,1.9,.472,.471,.500,.857,0.6,1.4,2.0,0.4,0.1,0.4,0.4,1.1,2020
Shamorie Ponds,21,PG,TOR,4,0,2.8,2.3,.600,.667,.500,1.000,0.0,0.3,0.3,0.5,0.0,0.3,0.0,0.5,2020
Jordan Poole,20,SG,GSW,57,14,22.4,8.8,.333,.392,.279,.798,0.2,1.9,2.1,2.4,0.6,0.2,1.3,1.6,2020
Kevin Porter Jr.,19,SF,CLE,50,3,23.2,10.0,.442,.506,.335,.723,0.4,2.8,3.2,2.2,0.9,0.3,1.9,2.7,2020
Michael Porter Jr.,21,SF,DEN,55,8,16.4,9.3,.509,.564,.422,.833,1.2,3.5,4.7,0.8,0.5,0.5,0.9,1.8,2020
Otto Porter Jr.,26,SF,CHI,14,9,23.6,11.9,.443,.487,.387,.704,0.9,2.5,3.4,1.8,1.1,0.4,0.8,2.2,2020
Bobby Portis,24,PF,NYK,66,5,21.1,10.1,.450,.493,.358,.763,1.2,3.9,5.1,1.5,0.5,0.3,1.1,1.7,2020
Kristaps Porziņģis,24,C,DAL,57,57,31.8,20.4,.427,.484,.352,.799,1.8,7.7,9.5,1.8,0.7,2.0,1.6,3.2,2020
Dwight Powell,28,C,DAL,40,37,26.5,9.4,.638,.716,.256,.667,1.9,3.8,5.7,1.5,0.9,0.6,0.9,2.6,2020
Norman Powell,26,SG,TOR,52,26,28.4,16.0,.495,.575,.399,.843,0.5,3.2,3.7,1.8,1.2,0.4,1.5,2.1,2020
Taurean Prince,25,PF,BRK,64,61,29.0,12.1,.376,.429,.339,.798,0.8,5.2,6.0,1.8,0.9,0.4,2.0,2.5,2020
Chasson Randle,26,PG,GSW,3,0,13.3,1.7,.000,.000,.000,.833,0.0,0.7,0.7,1.7,0.7,0.0,0.0,1.0,2020
Julius Randle,25,PF,NYK,64,64,32.5,19.5,.460,.515,.277,.733,2.4,7.4,9.7,3.1,0.8,0.3,3.0,2.8,2020
Josh Reaves,22,SF,DAL,4,0,7.0,2.0,.333,.429,.000,1.000,0.3,0.5,0.8,0.8,0.0,0.0,0.0,1.3,2020
Cam Reddish,20,SF,ATL,58,34,26.7,10.5,.384,.428,.332,.802,0.6,3.1,3.7,1.5,1.1,0.5,1.7,2.3,2020
J.J. Redick,35,SG,NOP,60,36,26.4,15.3,.453,.453,.453,.892,0.2,2.4,2.5,2.0,0.3,0.2,1.3,1.6,2020
Naz Reid,20,C,MIN,30,11,16.5,9.0,.412,.466,.330,.698,1.1,3.0,4.1,1.2,0.6,0.7,0.7,2.8,2020
Josh Richardson,26,SG,PHI,55,53,30.8,13.7,.430,.486,.341,.809,0.7,2.4,3.2,2.9,0.9,0.7,1.9,2.5,2020
Austin Rivers,27,SG,HOU,68,4,23.4,8.8,.421,.498,.356,.703,0.4,2.2,2.6,1.7,0.7,0.1,0.7,1.9,2020
Andre Roberson,28,SF,OKC,7,0,12.4,2.9,.276,.333,.214,.500,1.0,2.9,3.9,0.6,0.1,0.4,0.3,1.9,2020
Duncan Robinson,25,SG,MIA,73,68,29.7,13.5,.470,.654,.446,.931,0.1,3.0,3.2,1.4,0.5,0.3,1.0,2.6,2020
Glenn Robinson III,26,SF,TOT,62,52,28.8,11.7,.486,.534,.391,.860,1.3,3.0,4.4,1.5,0.9,0.3,0.9,1.6,2020
Jerome Robinson,22,SG,TOT,63,6,15.5,5.1,.371,.420,.320,.702,0.2,1.8,2.0,1.4,0.4,0.3,0.8,1.8,2020
Justin Robinson,22,PG,WAS,9,0,5.4,1.4,.417,.286,.600,,0.1,0.4,0.6,0.8,0.0,0.1,0.3,0.2,2020
Mitchell Robinson,21,C,NYK,61,7,23.1,9.7,.742,.742,,.568,3.0,4.0,7.0,0.6,0.9,2.0,0.6,3.2,2020
Isaiah Roby,21,PF,OKC,3,0,3.7,0.0,.000,.000,,,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.3,2020
Rajon Rondo,33,PG,LAL,48,3,20.5,7.1,.418,.473,.328,.659,0.5,2.5,3.0,5.0,0.8,0.0,1.9,1.2,2020
Derrick Rose,31,PG,DET,50,15,26.0,18.1,.490,.535,.306,.871,0.5,1.9,2.4,5.6,0.8,0.3,2.5,1.0,2020
Terrence Ross,28,SG,ORL,69,0,27.4,14.7,.403,.480,.351,.853,0.2,3.0,3.2,1.2,1.1,0.3,1.0,1.6,2020
Terry Rozier,25,PG,CHO,63,63,34.3,18.0,.423,.436,.407,.874,0.8,3.6,4.4,4.1,1.0,0.2,2.2,2.0,2020
Ricky Rubio,29,PG,PHO,65,65,31.0,13.0,.415,.439,.361,.863,0.7,4.0,4.7,8.8,1.4,0.2,2.7,2.6,2020
D'Angelo Russell,23,PG,TOT,45,45,32.3,23.1,.426,.487,.367,.809,0.4,3.6,3.9,6.3,1.1,0.3,3.3,1.9,2020
Domantas Sabonis,23,PF,IND,62,62,34.8,18.5,.540,.565,.254,.723,3.0,9.4,12.4,5.0,0.8,0.5,2.7,3.1,2020
Luka Šamanić,20,PF,SAS,3,1,16.0,5.3,.313,.250,.375,.750,0.3,3.0,3.3,2.0,0.0,0.7,0.7,2.0,2020
JaKarr Sampson,26,PF,IND,34,12,13.9,4.6,.591,.647,.154,.667,0.6,2.0,2.6,0.6,0.5,0.4,0.4,1.9,2020
Dario Šarić,25,PF,PHO,66,51,24.7,10.7,.476,.568,.357,.844,1.5,4.6,6.2,1.9,0.6,0.2,1.3,2.4,2020
Tomáš Satoranský,28,SG,CHI,65,64,28.9,9.9,.430,.491,.322,.876,1.2,2.7,3.9,5.4,1.2,0.1,2.0,2.1,2020
Admiral Schofield,22,PF,WAS,33,2,11.2,3.0,.380,.516,.311,.667,0.2,1.2,1.4,0.5,0.2,0.1,0.2,1.5,2020
Dennis Schröder,26,PG,OKC,65,2,30.8,18.9,.469,.513,.385,.839,0.3,3.3,3.6,4.0,0.7,0.2,2.6,2.2,2020
Mike Scott,31,PF,PHI,68,11,17.8,6.0,.426,.519,.369,.811,1.0,2.7,3.6,0.8,0.3,0.1,0.4,1.4,2020
Thabo Sefolosha,35,PF,HOU,41,0,10.6,2.2,.407,.595,.278,.375,0.5,1.8,2.3,0.6,0.6,0.3,0.4,1.0,2020
Collin Sexton,21,PG,CLE,65,65,33.0,20.8,.472,.501,.380,.846,0.9,2.2,3.1,3.0,1.0,0.1,2.4,2.2,2020
Landry Shamet,22,SG,LAC,53,30,27.4,9.3,.404,.495,.375,.855,0.1,1.8,1.9,1.9,0.4,0.2,0.8,2.7,2020
Marial Shayok,24,SG,PHI,4,0,7.0,2.8,.250,.167,.333,.750,0.3,1.5,1.8,0.3,0.0,0.3,0.8,1.0,2020
Iman Shumpert,29,SF,BRK,13,0,18.5,4.2,.328,.419,.242,.571,0.7,1.9,2.6,0.9,0.9,0.2,0.8,1.6,2020
Pascal Siakam,25,PF,TOR,60,60,35.2,22.9,.453,.499,.359,.792,1.1,6.3,7.3,3.5,1.0,0.9,2.5,2.8,2020
Chris Silva,23,PF,MIA,44,0,7.9,3.0,.615,.640,.000,.673,1.4,1.5,2.9,0.5,0.2,0.5,0.7,1.9,2020
Ben Simmons,23,PG,PHI,57,57,35.4,16.4,.580,.583,.286,.621,2.0,5.8,7.8,8.0,2.1,0.6,3.5,3.3,2020
Anfernee Simons,20,SG,POR,70,4,20.7,8.3,.399,.448,.332,.826,0.4,1.8,2.2,1.4,0.4,0.1,0.9,1.9,2020
Alen Smailagić,19,C,GSW,14,0,9.9,4.2,.500,.630,.231,.842,0.7,1.2,1.9,0.9,0.2,0.3,0.8,1.0,2020
Marcus Smart,25,SG,BOS,60,40,32.0,12.9,.375,.415,.347,.836,0.7,3.1,3.8,4.9,1.7,0.5,1.7,2.7,2020
Dennis Smith Jr.,22,PG,NYK,34,3,15.8,5.5,.341,.357,.296,.509,0.6,1.7,2.3,2.9,0.8,0.2,1.7,1.9,2020
Ish Smith,31,PG,WAS,68,23,26.3,10.9,.447,.473,.367,.721,0.4,2.8,3.2,4.9,0.9,0.4,1.4,1.6,2020
J.R. Smith,34,SG,LAL,6,0,13.2,2.8,.318,.545,.091,1.000,0.0,0.8,0.8,0.5,0.2,0.0,0.7,0.8,2020
Zhaire Smith,20,SF,PHI,7,0,4.6,1.1,.273,.375,.000,.500,0.0,0.3,0.3,0.3,0.4,0.0,0.3,0.6,2020
Tony Snell,28,SF,DET,59,57,27.8,8.0,.445,.531,.402,1.000,0.2,1.7,1.9,2.2,0.5,0.3,0.5,1.7,2020
Omari Spellman,22,C,GSW,49,3,18.1,7.6,.431,.454,.391,.793,1.6,2.9,4.5,1.0,0.7,0.5,1.1,1.3,2020
Max Strus,23,SF,CHI,2,0,3.0,2.5,.667,1.000,.000,1.000,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2020
Edmond Sumner,24,SG,IND,31,3,14.4,4.9,.430,.528,.264,.552,0.4,1.1,1.5,1.8,0.5,0.3,0.7,1.4,2020
Caleb Swanigan,22,PF-C,TOT,27,1,10.7,2.4,.596,.622,.000,.529,1.0,2.7,3.7,1.1,0.1,0.3,1.4,2.3,2020
Jayson Tatum,21,PF,BOS,66,66,34.3,23.4,.450,.480,.403,.812,1.0,6.0,7.0,3.0,1.4,0.9,2.3,2.1,2020
Jeff Teague,31,PG,TOT,59,17,24.8,10.9,.436,.457,.368,.873,0.5,1.9,2.4,5.2,0.7,0.3,2.0,1.8,2020
Garrett Temple,33,SG,BRK,62,35,27.9,10.3,.378,.473,.329,.805,0.5,3.0,3.5,2.5,0.8,0.5,1.0,1.7,2020
Daniel Theis,27,C,BOS,65,64,24.1,9.2,.566,.633,.333,.763,2.2,4.4,6.6,1.7,0.6,1.3,0.8,3.4,2020
Isaiah Thomas,30,PG,WAS,40,37,23.1,12.2,.408,.405,.413,.816,0.3,1.4,1.7,3.7,0.3,0.2,1.9,1.9,2020
Khyri Thomas,23,SG,DET,8,0,7.6,2.1,.294,.000,.357,.500,0.1,0.0,0.1,0.4,0.4,0.0,0.4,1.1,2020
Lance Thomas,31,PF,BRK,7,4,14.0,3.4,.348,.400,.308,1.000,0.3,1.6,1.9,0.9,0.0,0.0,0.9,1.6,2020
Matt Thomas,25,SG,TOR,41,1,10.7,4.9,.487,.510,.475,.750,0.2,1.3,1.5,0.5,0.2,0.0,0.4,0.9,2020
Tristan Thompson,28,PF,CLE,57,51,30.2,12.0,.512,.518,.391,.615,4.0,6.2,10.1,2.1,0.6,0.9,1.8,2.2,2020
Sindarius Thornwell,25,SF,NOP,2,0,17.5,8.0,.545,.571,.500,.500,0.0,2.0,2.0,2.0,0.5,0.5,1.0,1.0,2020
Matisse Thybulle,22,SG,PHI,65,14,19.8,4.7,.423,.519,.357,.610,0.7,1.0,1.6,1.2,1.4,0.7,0.8,2.2,2020
Anthony Tolliver,34,PF,TOT,55,13,15.9,3.6,.357,.432,.338,.724,0.6,2.2,2.8,0.8,0.3,0.2,0.6,1.3,2020
Juan Toscano-Anderson,26,SG,GSW,13,6,20.9,5.3,.460,.525,.348,.600,0.7,3.3,4.0,2.0,1.0,0.4,1.2,2.3,2020
Karl-Anthony Towns,24,C,MIN,35,35,33.9,26.5,.508,.586,.412,.796,2.7,8.1,10.8,4.4,0.9,1.2,3.1,3.3,2020
Gary Trent Jr.,21,SF,POR,61,8,21.8,8.9,.444,.486,.418,.822,0.4,1.2,1.6,1.0,0.8,0.3,0.3,1.5,2020
Allonzo Trier,24,SG,NYK,24,1,12.1,6.5,.481,.604,.358,.791,0.3,1.0,1.2,1.2,0.1,0.2,0.9,1.2,2020
P.J. Tucker,34,PF,HOU,72,72,34.3,6.9,.415,.551,.358,.813,1.6,5.1,6.6,1.6,1.1,0.5,1.0,3.2,2020
Rayjon Tucker,22,SG,UTA,20,0,8.1,3.1,.465,.654,.176,.826,0.2,0.9,1.0,0.3,0.1,0.1,0.4,0.5,2020
Evan Turner,31,SG,ATL,19,0,13.2,3.3,.373,.403,.000,.857,0.4,1.6,2.0,2.0,0.5,0.4,1.4,1.1,2020
Myles Turner,23,C,IND,62,62,29.5,12.1,.457,.540,.344,.751,1.4,5.2,6.6,1.2,0.7,2.1,1.4,2.7,2020
Jarrod Uthoff,26,PF,TOT,7,0,7.6,2.7,.389,.444,.333,1.000,0.3,0.6,0.9,0.0,0.1,0.0,0.0,0.3,2020
Jonas Valančiūnas,27,C,MEM,70,70,26.4,14.9,.585,.617,.352,.740,3.0,8.2,11.3,1.9,0.4,1.1,1.8,2.6,2020
Denzel Valentine,26,SF,CHI,36,5,13.6,6.8,.409,.510,.336,.750,0.3,1.8,2.1,1.2,0.7,0.2,0.7,1.4,2020
Jarred Vanderbilt,20,PF,TOT,11,0,4.2,1.1,.625,.714,.000,1.000,0.3,0.5,0.8,0.2,0.3,0.1,0.6,0.5,2020
Fred VanVleet,25,SG,TOR,54,54,35.7,17.6,.413,.434,.390,.848,0.3,3.4,3.8,6.6,1.9,0.3,2.2,2.4,2020
Gabe Vincent,23,PG,MIA,9,0,9.2,2.4,.216,.200,.222,,0.0,0.6,0.6,0.7,0.6,0.0,0.1,0.7,2020
Noah Vonleh,24,C,TOT,36,1,10.5,3.7,.565,.636,.200,.781,1.0,2.4,3.4,0.8,0.3,0.2,0.6,1.1,2020
Nikola Vučević,29,C,ORL,62,62,32.2,19.6,.477,.531,.339,.784,2.3,8.6,10.9,3.6,0.9,0.8,1.4,2.2,2020
Dean Wade,23,PF,CLE,12,0,5.9,1.7,.692,.778,.500,.000,0.3,1.3,1.6,0.2,0.2,0.3,0.3,0.7,2020
Moritz Wagner,22,C,WAS,45,5,18.6,8.7,.545,.645,.313,.821,1.2,3.6,4.9,1.2,0.6,0.4,1.5,3.4,2020
Dion Waiters,28,SG,TOT,10,0,20.7,11.1,.414,.500,.319,.824,0.2,2.2,2.4,2.0,0.4,0.6,1.6,2.1,2020
Kemba Walker,29,PG,BOS,56,56,31.1,20.4,.425,.476,.381,.864,0.6,3.2,3.9,4.8,0.9,0.5,2.1,1.6,2020
Lonnie Walker IV,21,SG,SAS,61,12,16.2,6.4,.426,.434,.406,.721,0.4,1.9,2.3,1.1,0.5,0.2,0.7,1.3,2020
Tyrone Wallace,25,SG,ATL,14,0,11.4,2.9,.318,.448,.067,.647,0.2,1.4,1.6,0.9,0.5,0.1,0.7,1.4,2020
Derrick Walton,24,PG,TOT,26,1,9.5,2.0,.462,.533,.417,.778,0.1,0.5,0.6,1.0,0.3,0.0,0.2,0.8,2020
Brad Wanamaker,30,PG,BOS,71,1,19.3,6.9,.448,.481,.363,.926,0.3,1.7,2.0,2.5,0.9,0.2,1.1,1.9,2020
T.J. Warren,26,SF,IND,67,67,32.9,19.8,.536,.575,.403,.819,1.0,3.2,4.2,1.5,1.2,0.5,1.3,2.8,2020
P.J. Washington,21,PF,CHO,58,57,30.3,12.2,.455,.507,.374,.647,1.0,4.4,5.4,2.1,0.9,0.8,1.6,2.7,2020
Yuta Watanabe,25,SF,MEM,18,0,5.8,2.0,.441,.462,.375,.375,0.4,0.7,1.1,0.3,0.3,0.1,0.1,0.5,2020
Tremont Waters,22,PG,BOS,11,1,10.8,3.6,.286,.400,.167,1.000,0.0,1.1,1.1,1.5,0.9,0.2,1.4,1.2,2020
Paul Watson,25,SF,TOT,10,0,8.7,3.1,.385,.429,.333,.778,0.2,1.5,1.7,0.8,0.4,0.1,0.3,0.5,2020
Quinndary Weatherspoon,23,SG,SAS,11,0,7.1,1.1,.294,.333,.200,.500,0.1,0.5,0.6,1.0,0.3,0.1,0.5,0.7,2020
Russell Westbrook,31,PG,HOU,57,57,35.9,27.2,.472,.514,.258,.763,1.8,6.2,7.9,7.0,1.6,0.4,4.5,3.5,2020
Coby White,19,PG,CHI,65,1,25.8,13.2,.394,.430,.354,.791,0.4,3.1,3.5,2.7,0.8,0.1,1.7,1.8,2020
Derrick White,25,SG,SAS,68,20,24.7,11.3,.458,.518,.366,.853,0.5,2.8,3.3,3.5,0.6,0.9,1.3,2.2,2020
Hassan Whiteside,30,C,POR,67,61,30.0,15.5,.621,.622,.571,.686,3.9,9.7,13.5,1.2,0.4,2.9,1.8,2.9,2020
Andrew Wiggins,24,SF,TOT,54,54,34.4,21.8,.447,.506,.332,.709,1.2,3.9,5.1,3.7,0.8,1.0,2.4,2.4,2020
Grant Williams,21,PF,BOS,69,5,15.1,3.4,.412,.548,.250,.722,0.9,1.7,2.6,1.0,0.4,0.5,0.7,2.4,2020
Johnathan Williams,24,PF,WAS,15,6,12.0,3.0,.559,.594,.000,.538,1.6,2.7,4.3,0.5,0.1,0.5,0.3,1.1,2020
Kenrich Williams,25,PF,NOP,39,18,21.3,3.5,.347,.520,.258,.346,1.3,3.5,4.8,1.5,0.7,0.5,0.6,2.3,2020
Lou Williams,33,PG,LAC,65,8,28.7,18.2,.418,.451,.352,.861,0.5,2.6,3.1,5.6,0.7,0.2,2.8,1.2,2020
Marvin Williams,33,PF,TOT,58,1,19.5,5.9,.446,.568,.359,.860,0.5,2.6,3.2,1.0,0.6,0.5,0.6,1.8,2020
Robert Williams,22,C,BOS,29,1,13.4,5.2,.727,.727,,.647,1.4,3.0,4.4,0.9,0.8,1.2,0.7,1.8,2020
Nigel Williams-Goss,25,PG,UTA,10,0,5.0,1.4,.313,.333,.286,1.000,0.2,0.4,0.6,0.6,0.3,0.1,0.3,0.6,2020
Zion Williamson,19,PF,NOP,24,24,27.8,22.5,.583,.590,.429,.640,2.7,3.6,6.3,2.1,0.7,0.4,2.5,1.8,2020
D.J. Wilson,23,PF,MIL,37,1,9.8,3.6,.394,.576,.247,.611,0.3,2.2,2.5,0.7,0.1,0.1,0.5,0.9,2020
