Player_name,age,position,team name,games,games started,minutes,points,Field goals,2FG,3FG,FT,R.offensive,R.defensive,R.total,Assists,Steals,BLK,Turnover,Persona fouls,year played
Will Cherry,23,PG,CLE,8,0,8.6,1.9,.263,.300,.222,.500,0.1,0.5,0.6,1.0,0.8,0.1,0.5,1.3,2015
Patrick Christopher,26,SG,UTA,4,1,7.3,1.5,.250,.375,.000,,0.5,1.0,1.5,0.0,0.3,0.0,0.3,1.5,2015
Earl Clark,27,PF,BRK,10,0,9.3,2.7,.367,.438,.286,.250,0.1,2.2,2.3,0.3,0.3,0.4,0.6,1.2,2015
Ian Clark,23,SG,TOT,30,0,6.4,1.9,.345,.360,.333,1.000,0.1,0.4,0.5,0.4,0.3,0.1,0.3,0.7,2015
Jordan Clarkson,22,PG,LAL,59,38,25.0,11.9,.448,.482,.314,.829,0.9,2.3,3.2,3.5,0.9,0.2,1.6,1.8,2015
Victor Claver,26,SF,POR,10,0,7.6,2.4,.450,.333,.545,,0.3,1.7,2.0,0.1,0.1,0.1,0.4,1.2,2015
Norris Cole,26,PG,TOT,75,25,24.4,7.6,.412,.458,.313,.716,0.2,1.9,2.1,3.4,0.8,0.2,1.3,1.7,2015
Darren Collison,27,PG,SAC,45,45,34.8,16.1,.473,.514,.373,.788,0.4,2.8,3.2,5.6,1.5,0.3,2.5,2.1,2015
Nick Collison,34,PF,OKC,66,2,16.7,4.1,.419,.466,.267,.692,1.4,2.4,3.8,1.4,0.5,0.4,0.7,2.4,2015
Mike Conley,27,PG,MEM,70,70,31.8,15.8,.446,.473,.386,.859,0.4,2.6,3.0,5.4,1.3,0.2,2.2,2.0,2015
Jack Cooley,23,C,UTA,16,0,5.4,1.7,.409,.409,,.429,0.6,0.9,1.6,0.1,0.4,0.2,0.2,1.4,2015
Chris Copeland,30,SF,IND,50,12,16.6,6.2,.361,.420,.311,.733,0.5,1.8,2.2,1.0,0.2,0.2,1.2,1.6,2015
Bryce Cotton,22,PG,UTA,15,0,10.6,5.3,.420,.449,.350,.833,0.2,1.0,1.2,1.0,0.3,0.0,0.8,0.4,2015
DeMarcus Cousins,24,C,SAC,59,59,34.1,24.1,.467,.469,.250,.782,3.1,9.5,12.7,3.6,1.5,1.7,4.3,4.1,2015
Robert Covington,24,SF,PHI,70,49,27.9,13.5,.396,.426,.374,.820,0.9,3.6,4.5,1.5,1.4,0.4,1.8,2.7,2015
Allen Crabbe,22,SG,POR,51,9,13.4,3.3,.412,.485,.353,.750,0.1,1.3,1.4,0.8,0.4,0.3,0.3,1.5,2015
Jamal Crawford,34,SG,LAC,64,4,26.6,15.8,.396,.448,.327,.901,0.3,1.7,1.9,2.5,0.9,0.2,1.4,1.7,2015
Jae Crowder,24,SF,TOT,82,17,20.1,7.7,.420,.499,.293,.773,0.9,2.7,3.6,1.1,0.9,0.3,0.6,1.7,2015
Dante Cunningham,27,PF,NOP,66,27,25.0,5.2,.457,.468,.100,.617,1.1,2.8,3.9,0.8,0.7,0.6,0.5,1.5,2015
Jared Cunningham,23,SG,LAC,19,0,4.7,1.8,.364,.400,.308,.538,0.1,0.4,0.5,0.5,0.2,0.0,0.4,0.6,2015
Seth Curry,24,PG,PHO,2,0,4.0,0.0,.000,.000,.000,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,2015
Stephen Curry,26,PG,GSW,80,80,32.7,23.8,.487,.528,.443,.914,0.7,3.6,4.3,7.7,2.0,0.2,3.1,2.0,2015
Samuel Dalembert,33,C,NYK,32,21,17.0,4.0,.438,.438,,.700,1.7,3.6,5.3,0.9,0.4,1.3,1.2,2.2,2015
Troy Daniels,23,SG,TOT,47,0,8.4,3.7,.370,.383,.364,.846,0.2,0.5,0.7,0.5,0.1,0.0,0.4,0.9,2015
Gigi Datome,27,SF,TOT,21,1,10.0,5.0,.483,.510,.450,1.000,0.1,1.2,1.4,0.4,0.1,0.3,0.4,0.7,2015
Brandon Davies,23,PF,TOT,27,6,15.7,5.3,.401,.456,.235,.649,1.4,1.7,3.1,1.1,0.7,0.3,1.1,2.2,2015
Anthony Davis,21,PF,NOP,68,68,36.1,24.4,.535,.540,.083,.805,2.5,7.7,10.2,2.2,1.5,2.9,1.4,2.1,2015
Ed Davis,25,PF,LAL,79,24,23.3,8.3,.601,.601,,.487,2.9,4.7,7.6,1.2,0.6,1.2,0.7,2.6,2015
Glen Davis,29,PF,LAC,74,0,12.2,4.0,.459,.466,.000,.632,0.6,1.7,2.3,0.5,0.6,0.3,0.5,1.8,2015
Andre Dawkins,23,SG,MIA,4,0,5.5,0.8,.167,,.167,,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.8,2015
Austin Daye,26,SF,TOT,34,4,10.1,3.8,.355,.371,.338,.833,0.3,1.9,2.2,0.5,0.4,0.1,0.7,1.1,2015
Dewayne Dedmon,25,C,ORL,59,15,14.3,3.7,.562,.565,.000,.531,2.0,3.0,5.0,0.2,0.3,0.8,0.9,2.4,2015
Matthew Dellavedova,24,SG,CLE,67,13,20.6,4.8,.362,.307,.407,.763,0.6,1.3,1.9,3.0,0.4,0.0,0.9,2.3,2015
Luol Deng,29,SF,MIA,72,72,33.6,14.0,.469,.513,.355,.761,1.4,3.8,5.2,1.9,0.9,0.3,1.5,1.5,2015
DeMar DeRozan,25,SG,TOR,60,60,35.0,20.1,.413,.426,.284,.832,0.7,3.9,4.6,3.5,1.2,0.2,2.3,2.0,2015
Boris Diaw,32,PF,SAS,81,15,24.5,8.7,.460,.512,.320,.774,1.0,3.3,4.3,2.9,0.4,0.3,1.6,1.8,2015
Gorgui Dieng,25,C,MIN,73,49,30.0,9.7,.506,.510,.167,.783,3.1,5.3,8.3,2.0,1.0,1.7,1.7,2.6,2015
Spencer Dinwiddie,21,PG,DET,34,1,13.4,4.3,.302,.375,.185,.912,0.1,1.3,1.4,3.1,0.6,0.2,1.0,1.6,2015
Joey Dorsey,31,PF,HOU,69,17,12.4,2.7,.552,.556,.000,.289,1.5,2.6,4.0,0.4,0.6,0.4,0.6,2.3,2015
Toney Douglas,28,SG,NOP,12,0,14.8,4.3,.373,.424,.278,.615,0.2,1.7,1.8,2.0,0.9,0.3,0.8,1.7,2015
Chris Douglas-Roberts,28,SG,LAC,12,0,8.6,1.6,.238,.286,.143,1.000,0.1,0.9,1.0,0.3,0.1,0.0,0.0,1.2,2015
Goran Dragić,28,SG-PG,TOT,78,78,33.8,16.3,.501,.555,.347,.774,1.0,2.5,3.5,4.5,1.0,0.2,2.2,2.5,2015
Zoran Dragić,25,SG,TOT,16,1,4.7,1.8,.367,.500,.214,.600,0.3,0.2,0.5,0.3,0.1,0.0,0.3,0.4,2015
Larry Drew II,24,PG,PHI,12,1,18.3,3.8,.345,.500,.154,.667,0.1,1.2,1.3,3.8,0.5,0.0,2.1,1.1,2015
Andre Drummond,21,C,DET,82,82,30.5,13.8,.514,.515,.000,.389,5.3,8.1,13.5,0.7,0.9,1.9,1.5,3.5,2015
Jared Dudley,29,SG,MIL,72,22,23.8,7.2,.468,.537,.385,.716,0.6,2.4,3.1,1.8,1.0,0.2,0.9,1.6,2015
Tim Duncan*,38,C,SAS,77,77,28.9,13.9,.512,.514,.286,.740,2.2,6.9,9.1,3.0,0.8,2.0,1.7,2.1,2015
Mike Dunleavy,34,SF,CHI,63,63,29.2,9.4,.435,.468,.407,.805,0.4,3.5,3.9,1.8,0.6,0.3,1.0,2.0,2015
Kevin Durant,26,SF,OKC,27,27,33.8,25.4,.510,.565,.403,.854,0.6,6.0,6.6,4.1,0.9,0.9,2.7,1.5,2015
Cleanthony Early,23,SF,NYK,39,7,16.6,5.4,.355,.415,.262,.750,0.6,1.9,2.5,0.9,0.6,0.3,1.0,1.5,2015
Wayne Ellington,27,SG,LAL,65,36,25.8,10.0,.412,.439,.370,.813,0.5,2.8,3.2,1.6,0.5,0.0,0.8,1.2,2015
Monta Ellis,29,SG,DAL,80,80,33.7,18.9,.445,.487,.285,.752,0.4,2.0,2.4,4.1,1.9,0.3,2.5,2.5,2015
James Ennis III,24,SF,MIA,62,3,17.0,5.0,.409,.461,.326,.840,0.8,2.0,2.8,0.8,0.4,0.3,0.6,1.4,2015
Tyler Ennis,20,PG,TOT,33,1,12.5,3.7,.361,.396,.279,.714,0.2,0.8,1.1,2.2,0.5,0.2,1.3,1.1,2015
Jeremy Evans,27,SF,UTA,38,0,7.0,2.4,.552,.566,.400,.828,0.7,1.2,1.9,0.3,0.3,0.3,0.1,0.8,2015
Reggie Evans,34,PF,SAC,47,7,16.3,3.7,.423,.430,.000,.619,2.1,4.3,6.4,0.7,0.5,0.1,1.0,1.9,2015
Tyreke Evans,25,SG,NOP,79,76,34.1,16.6,.447,.482,.304,.694,1.0,4.2,5.3,6.6,1.3,0.5,3.1,2.5,2015
Dante Exum,19,PG,UTA,82,41,22.2,4.8,.349,.408,.314,.625,0.3,1.3,1.6,2.4,0.5,0.2,1.4,1.8,2015
Festus Ezeli,25,C,GSW,46,7,11.0,4.4,.547,.547,,.628,1.3,2.1,3.4,0.2,0.2,0.9,0.7,1.7,2015
Kenneth Faried,25,PF,DEN,75,71,27.8,12.6,.507,.511,.125,.691,3.2,5.7,8.9,1.2,0.8,0.8,1.6,2.8,2015
Jordan Farmar,28,PG,LAC,36,0,14.7,4.6,.386,.426,.361,.909,0.2,0.9,1.2,1.9,0.6,0.1,0.9,1.4,2015
Derrick Favors,23,PF,UTA,74,74,30.8,16.0,.525,.527,.167,.669,2.6,5.6,8.2,1.5,0.8,1.7,1.6,2.8,2015
Raymond Felton,30,PG,DAL,29,3,9.7,3.7,.406,.458,.294,.800,0.1,0.8,0.9,1.4,0.4,0.1,0.6,0.6,2015
Landry Fields,26,SF,TOR,26,9,8.3,1.8,.488,.487,.500,.833,0.4,0.6,1.0,0.6,0.4,0.0,0.3,0.3,2015
Evan Fournier,22,SG,ORL,58,32,28.6,12.0,.440,.480,.378,.728,0.5,2.2,2.6,2.1,0.7,0.0,1.4,2.0,2015
Randy Foye,31,SG,DEN,50,21,21.7,8.7,.368,.388,.357,.818,0.2,1.5,1.7,2.4,0.7,0.2,1.2,1.9,2015
Jamaal Franklin,23,SG,DEN,3,0,4.3,1.0,.500,,.500,,0.3,0.3,0.7,1.0,0.0,0.3,1.0,1.3,2015
Tim Frazier,24,PG,TOT,11,3,21.7,5.2,.344,.364,.294,.476,0.5,2.0,2.5,5.5,0.7,0.0,2.3,2.4,2015
Jimmer Fredette,25,PG,NOP,50,0,10.2,3.6,.380,.458,.188,.956,0.2,0.6,0.8,1.2,0.3,0.0,0.7,0.9,2015
Enes Freedom,22,C,TOT,75,74,28.5,15.5,.519,.528,.356,.782,3.7,5.3,8.9,0.7,0.5,0.4,1.9,2.5,2015
Joel Freeland,27,C,POR,48,8,12.9,3.5,.490,.490,,.840,1.3,2.7,4.0,0.3,0.2,0.5,0.5,1.9,2015
Channing Frye,31,PF,ORL,75,51,24.9,7.3,.392,.390,.393,.886,0.4,3.5,3.9,1.3,0.6,0.5,1.0,2.5,2015
Danilo Gallinari,26,SF,DEN,59,27,24.2,12.4,.401,.453,.355,.895,0.5,3.2,3.7,1.4,0.8,0.3,1.0,1.6,2015
Langston Galloway,23,PG,NYK,45,41,32.4,11.8,.399,.424,.352,.808,0.8,3.4,4.2,3.3,1.2,0.3,1.4,2.9,2015
Francisco García,33,SF,HOU,14,0,14.3,3.2,.270,.389,.222,.250,0.2,1.0,1.2,1.1,0.6,0.4,0.7,1.4,2015
Kevin Garnett*,38,PF,TOT,47,47,20.3,6.9,.467,.475,.143,.800,1.0,5.6,6.6,1.6,1.0,0.4,1.0,2.3,2015
Marc Gasol,30,C,MEM,81,81,33.2,17.4,.494,.500,.176,.795,1.4,6.4,7.8,3.8,0.9,1.6,2.2,2.6,2015
Pau Gasol,34,PF,CHI,78,78,34.4,18.5,.494,.495,.462,.803,2.8,9.0,11.8,2.7,0.3,1.9,2.0,1.9,2015
Rudy Gay,28,SF,SAC,68,67,35.4,21.1,.455,.479,.359,.858,1.4,4.4,5.9,3.7,1.0,0.6,2.7,2.3,2015
Alonzo Gee,27,SF,TOT,54,2,12.3,4.5,.468,.490,.371,.701,0.7,1.1,1.7,0.5,0.6,0.1,0.6,1.1,2015
Paul George,24,SF,IND,6,0,15.2,8.8,.367,.333,.409,.727,0.7,3.0,3.7,1.0,0.8,0.2,2.0,1.8,2015
Taj Gibson,29,PF,CHI,62,17,27.3,10.3,.502,.502,,.717,2.6,3.8,6.4,1.1,0.6,1.2,1.2,2.6,2015
Manu Ginóbili*,37,SG,SAS,70,0,22.7,10.5,.426,.489,.345,.721,0.4,2.6,3.0,4.2,1.0,0.3,2.2,2.0,2015
Rudy Gobert,22,C,UTA,82,37,26.3,8.4,.604,.607,.000,.623,3.2,6.2,9.5,1.3,0.8,2.3,1.4,2.1,2015
Drew Gooden,33,PF,WAS,51,7,16.9,5.4,.399,.401,.390,.773,1.4,3.0,4.4,1.0,0.4,0.2,0.5,1.8,2015
Archie Goodwin,20,SG,PHO,41,2,13.0,5.6,.393,.419,.293,.735,0.7,1.1,1.8,1.1,0.4,0.2,1.2,1.3,2015
Aaron Gordon,19,PF,ORL,47,8,17.0,5.2,.447,.500,.271,.721,1.0,2.6,3.6,0.7,0.4,0.5,0.8,1.8,2015
Ben Gordon,31,SG,ORL,56,0,14.1,6.2,.437,.475,.361,.836,0.1,1.0,1.1,0.9,0.3,0.0,1.0,1.1,2015
Drew Gordon,24,PF,PHI,9,0,7.9,1.9,.421,.500,.000,.500,0.8,1.2,2.0,0.2,0.1,0.0,0.9,0.8,2015
Eric Gordon,26,SG,NOP,61,60,33.1,13.4,.411,.380,.448,.805,0.5,2.1,2.6,3.8,0.8,0.2,2.0,2.4,2015
Marcin Gortat,30,C,WAS,82,82,29.9,12.2,.566,.569,.000,.703,2.2,6.5,8.7,1.2,0.6,1.3,1.2,2.3,2015
Danny Granger,31,SF,MIA,30,6,20.4,6.3,.401,.449,.357,.757,0.7,2.0,2.7,0.6,0.4,0.2,0.8,2.2,2015
