Player_name,age,position,team name,games,games started,minutes,points,Field goals,2FG,3FG,FT,R.offensive,R.defensive,R.total,Assists,Steals,BLK,Turnover,Persona fouls,year played
Marco Belinelli,26,SG,CHI,73,27,25.8,9.6,.395,.416,.357,.839,0.2,1.7,1.9,2.0,0.6,0.1,1.1,1.9,2013
Patrick Beverley,24,PG,HOU,41,0,17.4,5.6,.418,.462,.375,.829,1.1,1.6,2.7,2.9,0.9,0.5,1.1,2.0,2013
Andris Biedriņš,26,C,GSW,53,9,9.3,0.5,.476,.476,,.308,0.6,2.2,2.9,0.3,0.3,0.8,0.3,1.9,2013
Chauncey Billups,36,SG,LAC,22,22,19.0,8.4,.402,.476,.367,.938,0.1,1.4,1.5,2.2,0.5,0.0,1.2,1.1,2013
Bismack Biyombo,20,C,CHA,80,65,27.3,4.8,.451,.451,,.521,2.4,4.9,7.3,0.4,0.4,1.8,1.0,2.4,2013
DeJuan Blair,23,PF,SAS,61,16,14.0,5.4,.524,.526,.000,.629,1.1,2.7,3.8,0.7,0.6,0.2,0.8,1.8,2013
Steve Blake,32,PG,LAL,45,13,26.1,7.3,.422,.424,.421,.771,0.5,2.5,2.9,3.8,0.8,0.1,1.4,1.8,2013
Andray Blatche,26,C,BRK,82,8,19.0,10.3,.512,.524,.136,.685,2.0,3.1,5.1,1.0,1.0,0.7,1.5,2.0,2013
Eric Bledsoe,23,PG,LAC,76,12,20.4,8.5,.445,.453,.397,.791,1.0,1.9,3.0,3.1,1.4,0.7,1.8,1.5,2013
Keith Bogans,32,SG,BRK,74,23,19.0,4.2,.380,.615,.343,.647,0.2,1.4,1.6,1.0,0.4,0.1,0.7,1.5,2013
Andrew Bogut,28,C,GSW,32,32,24.6,5.8,.451,.448,1.000,.500,2.1,5.5,7.7,2.1,0.6,1.7,1.1,2.7,2013
Matt Bonner,32,PF,SAS,68,4,13.4,4.2,.487,.536,.442,.733,0.4,1.5,1.9,0.5,0.3,0.3,0.2,1.3,2013
Trevor Booker,25,PF,WAS,48,14,18.5,5.3,.491,.502,.000,.556,2.0,2.9,5.0,0.8,0.7,0.3,0.6,2.0,2013
Carlos Boozer,31,PF,CHI,79,79,32.2,16.2,.477,.478,.000,.731,2.2,7.5,9.8,2.3,0.8,0.4,2.2,3.0,2013
Chris Bosh*,28,C,MIA,74,74,33.2,16.6,.535,.557,.284,.798,1.8,5.0,6.8,1.7,0.9,1.4,1.7,2.3,2013
Avery Bradley,22,PG,BOS,50,50,28.7,9.2,.402,.432,.317,.755,0.6,1.6,2.2,2.1,1.3,0.4,1.4,2.6,2013
Elton Brand,33,C,DAL,72,18,21.2,7.2,.473,.474,.000,.710,1.8,4.2,6.0,1.0,0.7,1.3,0.8,2.7,2013
Corey Brewer,26,SF,DEN,82,2,24.4,12.1,.425,.493,.296,.690,0.7,2.2,2.9,1.5,1.4,0.3,1.2,1.9,2013
Ronnie Brewer,27,SF,TOT,60,34,14.2,3.0,.354,.385,.303,.410,0.7,1.6,2.3,0.8,0.7,0.1,0.3,0.6,2013
Aaron Brooks,28,PG,TOT,53,20,18.8,7.1,.453,.511,.373,.769,0.2,1.3,1.5,2.2,0.6,0.2,1.3,1.8,2013
MarShon Brooks,24,SG,BRK,73,2,12.5,5.4,.463,.500,.273,.734,0.4,1.0,1.4,1.0,0.5,0.2,0.9,1.3,2013
Kwame Brown,30,C,PHI,22,11,12.2,1.9,.459,.459,,.368,1.0,2.3,3.4,0.4,0.3,0.5,0.4,1.7,2013
Shannon Brown,27,SG,PHO,59,22,23.8,10.5,.420,.467,.277,.784,0.7,1.8,2.5,1.8,1.0,0.3,1.3,1.6,2013
Kobe Bryant*,34,SG,LAL,78,78,38.6,27.3,.463,.510,.324,.839,0.8,4.7,5.6,6.0,1.4,0.3,3.7,2.2,2013
Chase Budinger,24,SF,MIN,23,1,22.1,9.4,.414,.482,.321,.762,0.7,2.4,3.1,1.1,0.6,0.3,1.0,1.3,2013
Alec Burks,21,SG,UTA,64,0,17.8,7.0,.420,.439,.359,.713,0.6,1.7,2.3,1.4,0.5,0.2,1.2,1.8,2013
Caron Butler,32,SF,LAC,78,78,24.1,10.4,.424,.454,.388,.833,0.5,2.3,2.9,1.0,0.7,0.1,0.9,1.8,2013
Jimmy Butler,23,SF,CHI,82,20,26.0,8.6,.467,.489,.381,.803,1.7,2.3,4.0,1.4,1.0,0.4,0.8,1.2,2013
Will Bynum,30,PG,DET,65,0,18.8,9.8,.469,.494,.316,.809,0.4,1.1,1.5,3.6,0.7,0.1,1.9,2.0,2013
José Calderón,31,PG,TOT,73,58,29.6,11.3,.491,.516,.461,.900,0.3,2.1,2.4,7.1,0.8,0.1,1.7,1.4,2013
Marcus Camby,38,PF,NYK,24,4,10.4,1.8,.321,.321,,.421,1.0,2.3,3.3,0.6,0.3,0.6,0.6,1.2,2013
DeMarre Carroll,26,SF,UTA,66,12,16.8,6.0,.460,.508,.286,.765,1.3,1.5,2.8,0.9,0.9,0.4,0.5,1.8,2013
Matt Carroll,32,SG,CHA,1,0,6.0,0.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2013
Vince Carter,36,SF,DAL,81,3,25.8,13.4,.435,.461,.406,.816,0.7,3.4,4.1,2.4,0.9,0.5,1.3,2.8,2013
Omri Casspi,24,SF,CLE,43,1,11.7,4.0,.394,.452,.329,.537,0.5,2.2,2.7,0.7,0.6,0.3,0.5,1.0,2013
Mario Chalmers,26,PG,MIA,77,77,26.9,8.6,.429,.456,.409,.795,0.2,2.0,2.2,3.5,1.5,0.2,1.5,2.5,2013
Tyson Chandler,30,C,NYK,66,66,32.8,10.4,.638,.638,,.694,4.1,6.6,10.7,0.9,0.6,1.1,1.3,2.8,2013
Wilson Chandler,25,PF,DEN,43,8,25.1,13.0,.462,.480,.413,.793,1.0,4.0,5.1,1.3,1.0,0.3,1.4,2.8,2013
Josh Childress,29,SF,BRK,14,0,7.1,1.0,.286,.278,.333,.500,0.4,0.6,1.1,0.4,0.1,0.1,0.0,0.2,2013
Earl Clark,25,PF,LAL,59,36,23.1,7.3,.440,.479,.337,.697,1.4,4.1,5.5,1.1,0.6,0.7,1.1,1.7,2013
Victor Claver,24,SF,POR,49,16,16.6,3.8,.392,.480,.287,.467,0.6,1.8,2.4,0.9,0.5,0.2,0.9,1.5,2013
Norris Cole,24,PG,MIA,80,4,19.9,5.6,.421,.440,.357,.650,0.2,1.4,1.6,2.1,0.7,0.1,1.3,1.9,2013
Jason Collins,34,C,TOT,38,9,10.1,1.1,.310,.310,,.719,0.6,1.0,1.6,0.2,0.3,0.3,0.5,2.2,2013
Darren Collison,25,PG,DAL,81,47,29.3,12.0,.471,.498,.353,.880,0.4,2.3,2.7,5.1,1.2,0.1,2.1,1.7,2013
Nick Collison,32,C,OKC,81,2,19.5,5.1,.595,.603,.000,.769,1.5,2.6,4.1,1.5,0.6,0.4,0.9,2.4,2013
Mike Conley,25,PG,MEM,80,80,34.5,14.6,.440,.476,.362,.830,0.5,2.3,2.8,6.1,2.2,0.3,2.4,2.1,2013
Will Conroy,30,PG,MIN,4,0,5.0,0.3,.000,.000,.000,.500,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,2013
Daequan Cook,25,SG,TOT,49,1,9.0,2.8,.305,.329,.286,.750,0.1,1.1,1.2,0.4,0.2,0.1,0.3,0.5,2013
Chris Copeland,28,PF,NYK,56,13,15.4,8.7,.479,.513,.421,.759,0.6,1.5,2.1,0.5,0.3,0.2,0.9,1.9,2013
DeMarcus Cousins,22,C,SAC,75,74,30.5,17.1,.465,.471,.182,.738,3.0,7.0,9.9,2.7,1.4,0.7,3.0,3.6,2013
Jamal Crawford,32,SG,LAC,76,0,29.3,16.5,.438,.477,.376,.871,0.3,1.4,1.7,2.5,1.0,0.2,1.9,0.9,2013
Jordan Crawford,24,SG,TOT,70,14,24.4,11.6,.415,.455,.337,.811,0.6,2.4,3.0,3.2,0.6,0.1,2.0,1.5,2013
Jae Crowder,22,SF,DAL,78,16,17.3,5.0,.384,.446,.328,.644,0.4,1.9,2.4,1.2,0.8,0.2,0.6,1.6,2013
Dante Cunningham,25,PF,MIN,80,9,25.1,8.7,.468,.472,.000,.650,1.8,3.3,5.1,0.8,1.1,0.5,0.7,1.9,2013
Jared Cunningham,21,SG,DAL,8,0,3.3,2.0,.429,.364,.667,1.000,0.1,0.3,0.4,0.1,0.1,0.0,0.3,0.4,2013
Eddy Curry,30,C,DAL,2,0,12.5,4.5,.500,.500,,.250,1.0,1.0,2.0,0.0,0.0,0.0,1.5,3.5,2013
Stephen Curry,24,PG,GSW,78,78,38.2,22.9,.451,.449,.453,.900,0.8,3.3,4.0,6.9,1.6,0.2,3.1,2.5,2013
Samuel Dalembert,31,C,MIL,47,23,16.3,6.7,.542,.540,1.000,.691,2.2,3.6,5.9,0.4,0.4,1.1,1.1,1.9,2013
Marquis Daniels,32,SF,MIL,59,33,18.4,5.5,.376,.401,.278,.741,0.8,1.7,2.5,1.1,0.9,0.2,0.8,1.3,2013
Anthony Davis,19,PF,NOH,64,60,28.8,13.5,.516,.521,.000,.751,2.6,5.6,8.2,1.0,1.2,1.8,1.4,2.5,2013
Ed Davis,23,C-PF,TOT,81,28,20.1,7.7,.539,.539,,.617,1.9,3.8,5.7,0.8,0.5,1.0,0.8,2.4,2013
Glen Davis,27,PF,ORL,34,33,31.3,15.1,.448,.450,.000,.718,1.6,5.6,7.2,2.1,0.9,0.6,1.9,2.6,2013
Austin Daye,24,SF,TOT,55,0,12.3,4.5,.433,.445,.418,.765,0.3,1.9,2.2,0.8,0.3,0.4,0.5,1.5,2013
Nando De Colo,25,SG,SAS,72,6,12.8,3.8,.436,.465,.378,.795,0.3,1.6,1.9,1.9,0.6,0.1,1.1,1.2,2013
Carlos Delfino,30,SF,HOU,67,5,25.2,10.6,.405,.467,.375,.857,0.3,3.0,3.3,2.0,1.0,0.1,1.1,1.7,2013
Luol Deng,27,SF,CHI,75,75,38.7,16.5,.426,.455,.322,.816,2.2,4.2,6.3,3.0,1.1,0.4,1.9,1.4,2013
Justin Dentmon,27,PG,DAL,2,0,2.0,0.0,.000,.000,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
DeMar DeRozan,23,SG,TOR,82,82,36.7,18.1,.445,.463,.283,.831,0.6,3.3,3.9,2.5,0.9,0.3,1.8,2.1,2013
Boris Diaw,30,PF,SAS,75,20,22.8,5.8,.539,.587,.385,.723,0.9,2.5,3.4,2.4,0.7,0.4,1.1,1.9,2013
DeSagana Diop,31,C,CHA,22,1,10.3,0.7,.296,.308,.000,.000,0.5,1.9,2.3,0.6,0.2,0.7,0.4,0.9,2013
Keyon Dooling,32,PG,MEM,7,0,11.7,4.4,.476,.556,.417,.857,0.0,0.1,0.1,1.1,0.1,0.0,0.7,1.1,2013
Toney Douglas,26,PG,TOT,71,0,18.2,7.5,.403,.424,.380,.905,0.5,1.5,1.9,2.1,1.0,0.0,1.1,2.0,2013
Chris Douglas-Roberts,26,SG,DAL,6,0,10.5,2.8,.357,.500,.000,.700,0.0,0.8,0.8,0.7,0.3,0.0,0.2,0.7,2013
Goran Dragić,26,PG,PHO,77,77,33.5,14.7,.443,.497,.319,.748,0.8,2.3,3.1,7.4,1.6,0.3,2.8,2.8,2013
Andre Drummond,19,C,DET,60,10,20.7,7.9,.608,.609,.500,.371,2.8,4.8,7.6,0.5,1.0,1.6,1.0,2.4,2013
Jared Dudley,27,SF,PHO,79,50,27.5,10.9,.468,.520,.391,.796,1.0,2.1,3.1,2.6,0.9,0.1,1.3,1.6,2013
Chris Duhon,30,PG,LAL,46,9,17.8,2.9,.382,.438,.363,.462,0.2,1.2,1.5,2.9,0.4,0.0,0.9,1.2,2013
Tim Duncan*,36,C,SAS,69,69,30.1,17.8,.502,.504,.286,.817,1.8,8.1,9.9,2.7,0.7,2.7,2.1,1.7,2013
Mike Dunleavy,32,SF,MIL,75,3,25.9,10.5,.442,.455,.428,.820,0.4,3.5,3.9,1.9,0.5,0.5,1.2,1.8,2013
Kevin Durant,24,SF,OKC,81,81,38.5,28.1,.510,.539,.416,.905,0.6,7.3,7.9,4.6,1.4,1.3,3.5,1.8,2013
Devin Ebanks,23,SF,LAL,19,3,10.4,3.4,.329,.353,.273,.786,0.5,1.6,2.2,0.5,0.2,0.1,0.6,1.2,2013
Wayne Ellington,25,SG,TOT,78,21,21.3,7.9,.427,.457,.392,.907,0.3,1.8,2.1,1.3,0.6,0.0,0.7,1.0,2013
Monta Ellis,27,SG,MIL,82,82,37.5,19.2,.416,.454,.287,.773,0.5,3.3,3.9,6.0,2.1,0.4,3.1,2.0,2013
Kim English,24,SG,DET,41,0,9.9,2.9,.375,.452,.280,.724,0.2,0.7,0.9,0.6,0.4,0.1,0.5,1.1,2013
Jeremy Evans,25,PF,UTA,37,0,5.8,2.0,.614,.628,.000,.636,0.7,0.9,1.6,0.3,0.2,0.4,0.2,0.8,2013
Reggie Evans,32,PF,BRK,80,56,24.6,4.5,.479,.479,,.509,3.3,7.9,11.1,0.5,0.9,0.2,1.4,2.5,2013
Tyreke Evans,23,SG,SAC,65,61,31.0,15.2,.478,.508,.338,.775,0.9,3.6,4.4,3.5,1.4,0.4,2.0,2.0,2013
Festus Ezeli,23,C,GSW,78,41,14.4,2.4,.438,.438,,.531,1.8,2.2,4.0,0.3,0.3,0.9,0.8,2.0,2013
Kenneth Faried,23,PF,DEN,80,80,28.1,11.5,.552,.552,,.613,3.3,5.9,9.2,1.0,1.0,1.0,1.4,2.9,2013
Derrick Favors,21,PF,UTA,77,8,23.2,9.4,.482,.487,.000,.688,2.4,4.7,7.1,1.0,0.9,1.7,1.7,3.2,2013
Raymond Felton,28,PG,NYK,68,68,34.0,13.9,.427,.455,.360,.789,0.8,2.1,2.9,5.5,1.4,0.2,2.3,1.9,2013
Landry Fields,24,SF,TOR,51,22,20.3,4.7,.457,.478,.143,.642,1.2,2.9,4.1,1.2,0.6,0.2,0.8,1.2,2013
Derek Fisher,38,SG-PG,TOT,33,9,17.4,5.3,.342,.309,.375,.921,0.1,1.1,1.1,1.4,0.6,0.1,0.9,1.7,2013
Evan Fournier,20,SG,DEN,38,4,11.3,5.3,.493,.541,.407,.769,0.2,0.8,0.9,1.2,0.5,0.0,0.8,1.7,2013
Randy Foye,29,SG,UTA,82,72,27.4,10.8,.397,.378,.410,.819,0.2,1.3,1.5,2.0,0.8,0.3,1.1,2.3,2013
Jimmer Fredette,23,SG,SAC,69,0,14.0,7.2,.421,.423,.417,.859,0.3,0.8,1.0,1.3,0.4,0.0,1.0,0.9,2013
Enes Freedom,20,C,UTA,70,2,15.4,7.2,.544,.542,1.000,.795,1.9,2.4,4.3,0.4,0.4,0.5,1.4,1.7,2013
Joel Freeland,25,PF,POR,51,1,9.4,2.6,.408,.408,,.667,0.8,1.5,2.3,0.3,0.3,0.2,0.4,1.3,2013
Danilo Gallinari,24,SF,DEN,71,71,32.5,16.2,.418,.450,.373,.822,0.9,4.3,5.2,2.5,0.9,0.5,1.6,1.8,2013
Francisco García,31,SG-SF,TOT,58,20,17.7,5.5,.393,.421,.374,.857,0.1,1.4,1.6,1.1,0.8,0.7,0.6,1.5,2013
Kevin Garnett*,36,C,BOS,68,68,29.7,14.8,.496,.504,.125,.786,1.1,6.7,7.8,2.3,1.1,0.9,1.6,2.3,2013
Diante Garrett,24,PG,PHO,19,0,7.8,2.1,.327,.382,.200,.500,0.3,0.5,0.8,1.6,0.5,0.0,0.8,0.3,2013
Marc Gasol,28,C,MEM,80,80,35.0,14.1,.494,.501,.071,.848,2.3,5.5,7.8,4.0,1.0,1.7,2.0,3.2,2013
Pau Gasol,32,PF,LAL,49,42,33.8,13.7,.466,.475,.286,.702,2.3,6.3,8.6,4.1,0.5,1.2,2.1,1.9,2013
Rudy Gay,26,SF,TOT,75,74,35.8,18.2,.416,.440,.323,.814,1.3,4.8,6.1,2.7,1.5,0.7,2.6,2.4,2013
Alonzo Gee,25,SF,CLE,82,82,31.0,10.3,.410,.450,.315,.795,0.9,3.0,3.9,1.6,1.3,0.4,1.6,2.4,2013
Mickaël Gelabale,29,SF,MIN,36,13,17.9,5.0,.518,.644,.308,.875,0.9,1.9,2.8,0.7,0.4,0.1,0.4,1.3,2013
Paul George,22,SF,IND,79,79,37.6,17.4,.419,.457,.362,.807,1.1,6.5,7.6,4.1,1.8,0.6,2.9,2.9,2013
Daniel Gibson,26,PG,CLE,46,3,20.0,5.4,.340,.333,.344,.703,0.1,1.2,1.3,1.8,0.7,0.1,0.7,1.9,2013
Taj Gibson,27,PF,CHI,65,5,22.4,8.0,.485,.490,.000,.679,1.9,3.4,5.3,0.9,0.4,1.4,1.2,2.6,2013
Manu Ginóbili*,35,SG,SAS,60,0,23.2,11.8,.425,.480,.353,.796,0.5,2.9,3.4,4.6,1.3,0.2,2.2,1.9,2013
Drew Gooden,31,C,MIL,16,0,9.4,3.3,.328,.339,.200,.688,0.8,1.1,1.9,0.4,0.3,0.4,0.6,1.3,2013
Ben Gordon,29,SG,CHA,75,0,20.8,11.2,.408,.421,.387,.843,0.2,1.5,1.7,1.9,0.5,0.2,1.8,1.8,2013
Eric Gordon,24,SG,NOH,42,40,30.1,17.0,.402,.436,.324,.842,0.2,1.6,1.8,3.3,1.1,0.2,2.8,1.8,2013
Marcin Gortat,28,C,PHO,61,61,30.8,11.1,.521,.524,.000,.652,2.1,6.4,8.5,1.2,0.7,1.6,1.6,2.1,2013
Andrew Goudelock,24,SG,LAL,1,0,6.0,0.0,.000,.000,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2013
Danny Granger,29,SF,IND,5,0,14.8,5.4,.286,.320,.200,.625,0.6,1.2,1.8,0.6,0.4,0.2,0.8,1.2,2013
Aaron Gray,28,C,TOR,42,16,12.2,2.8,.533,.533,,.523,1.1,2.0,3.2,0.8,0.2,0.1,0.9,2.0,2013
Danny Green,25,SG,SAS,80,80,27.5,10.5,.448,.480,.429,.848,0.5,2.6,3.1,1.8,1.2,0.7,1.2,1.6,2013
Draymond Green,22,SF,GSW,79,1,13.4,2.9,.327,.368,.209,.818,0.7,2.6,3.3,0.7,0.5,0.3,0.6,2.0,2013
Gerald Green,27,SF,IND,60,7,18.0,7.0,.366,.407,.314,.800,0.5,1.8,2.4,0.8,0.3,0.4,0.9,1.1,2013
Jeff Green,26,PF,BOS,81,17,27.8,12.8,.467,.490,.385,.808,0.7,3.2,3.9,1.6,0.7,0.8,1.6,2.2,2013
Willie Green,31,SG,LAC,72,60,16.5,6.3,.461,.486,.428,.719,0.2,1.1,1.3,0.8,0.4,0.2,0.4,1.3,2013
Blake Griffin,23,PF,LAC,80,80,32.5,18.0,.538,.548,.179,.660,2.3,6.0,8.3,3.7,1.2,0.6,2.3,2.9,2013
Hamed Haddadi,27,C,TOT,30,0,10.7,2.8,.427,.427,,.519,1.4,2.3,3.7,0.4,0.2,0.9,1.0,2.0,2013
Jordan Hamilton,22,SF,DEN,40,1,9.9,5.2,.418,.445,.370,.500,0.8,1.6,2.4,0.6,0.4,0.2,0.5,0.6,2013
Richard Hamilton,34,SG,CHI,50,45,21.8,9.8,.429,.444,.308,.857,0.3,1.3,1.7,2.4,0.5,0.1,1.7,1.9,2013
Ben Hansbrough,25,PG,IND,28,0,7.1,2.0,.333,.409,.261,.778,0.1,0.6,0.6,0.8,0.3,0.1,0.6,0.8,2013
Tyler Hansbrough,27,PF,IND,81,8,16.9,7.0,.432,.436,.000,.720,2.0,2.6,4.6,0.4,0.4,0.2,1.0,1.9,2013
James Harden,23,SG,HOU,78,78,38.3,25.9,.438,.477,.368,.851,0.8,4.1,4.9,5.8,1.8,0.5,3.8,2.3,2013
Maurice Harkless,19,SF,ORL,76,59,26.0,8.2,.461,.510,.274,.570,1.6,2.8,4.4,0.7,1.2,0.8,0.9,1.9,2013
Josh Harrellson,23,C,MIA,6,0,5.2,1.7,.444,.750,.200,.500,0.5,0.7,1.2,0.0,0.2,0.2,0.5,0.7,2013
Al Harrington,32,C,ORL,10,0,11.9,5.1,.351,.444,.267,.750,0.6,2.1,2.7,1.0,0.4,0.1,0.7,1.8,2013
Devin Harris,29,SG,ATL,58,34,24.5,9.9,.438,.549,.335,.727,0.1,1.9,2.0,3.4,1.1,0.2,1.5,1.8,2013
Terrel Harris,25,SG,TOT,20,0,6.9,0.8,.148,.211,.000,.700,0.2,1.1,1.3,0.5,0.1,0.2,0.9,0.9,2013
Tobias Harris,20,SF-PF,TOT,55,34,23.6,11.0,.455,.493,.315,.752,1.3,3.9,5.2,1.3,0.6,0.8,1.2,2.2,2013
Udonis Haslem,32,PF,MIA,75,59,18.9,3.9,.514,.514,,.711,1.3,4.1,5.4,0.5,0.4,0.2,0.6,2.3,2013
Spencer Hawes,24,C,PHI,82,40,27.2,11.0,.464,.477,.356,.777,2.1,5.1,7.2,2.2,0.3,1.4,1.6,2.8,2013
Chuck Hayes,29,C,SAC,74,1,16.3,2.7,.442,.444,.000,.625,1.5,2.5,4.0,1.5,0.4,0.2,0.6,1.5,2013
Gordon Hayward,22,SF,UTA,72,27,29.2,14.1,.435,.444,.415,.827,0.7,2.4,3.1,3.0,0.8,0.5,1.7,1.7,2013
Lazar Hayward,26,SF,MIN,4,0,7.8,2.5,.200,.333,.000,1.000,0.0,1.0,1.0,0.8,0.5,0.0,0.0,0.8,2013
Brendan Haywood,33,C,CHA,61,17,19.0,3.5,.431,.433,.000,.455,2.0,2.7,4.8,0.5,0.3,0.8,0.8,2.0,2013
